时间(s),X坐标(m),Y坐标(m)
451.7,53.50448304618494,1.88655914917002
451.8,53.59479317679282,2.159348939341751
451.9,53.674726287578935,2.3901382573505376
452.0,53.73217896384079,2.493325404895083
452.1,53.699071275075084,2.455976509438852
452.2,53.55942243356408,2.3214780953037475
452.3,53.35390311327242,2.1317661754593584
452.4,53.1192464975406,1.9106859737467727
452.5,52.854523349514125,1.6333109296293977
452.6,52.56698190447971,1.3313381323165654
452.7,52.310969167482,1.0548044401073762
452.8,52.10474945247191,0.7637419057923659
452.9,51.93698668219642,0.43836306835246963
453.0,51.807010897458355,0.11196365590920059
453.1,51.73551952115365,-0.1418889635607184
453.2,51.715160087340045,-0.2822219308169298
453.3,51.71984983499901,-0.3367863225578972
453.4,51.69971163348491,-0.33783198564168543
453.5,51.61287848086552,-0.3038028237936389
453.6,51.49683364774448,-0.2526701578484818
453.7,51.364712612631365,-0.24005232582605576
453.8,51.190003591429,-0.2779044822458372
453.9,50.96996409142082,-0.30502308778706905
454.0,50.740834708660806,-0.2879872805269465
454.1,50.51717296909064,-0.25249036243618056
454.2,50.30076307568473,-0.2051775244263668
454.3,50.11149397751499,-0.14970365111207184
454.4,49.98164729481825,-0.12022351149723529
454.5,49.96455684302187,-0.11900796442138885
454.6,50.07119103259856,-0.11563165791755209
454.7,50.24683653704053,-0.08544202733809393
454.8,50.489603853649825,-0.023790884132984046
454.9,50.83227588707564,0.0528543191234343
455.0,51.20762071179576,0.11418429908556321
455.1,51.54037772854044,0.14400583212814566
455.2,51.838849228464206,0.1591251426002563
455.3,52.11399838340551,0.1612316989351391
455.4,52.35731529193743,0.19540362057414215
455.5,52.542863659541815,0.3188946146308033
455.6,52.67618650953336,0.4947255292046847
455.7,52.779147064697305,0.6705839343960303
455.8,52.8485235812712,0.8312202672455715
455.9,52.853899089314126,0.9772297576603655
456.0,52.81644626085347,1.152909734833236
456.1,52.83348439946213,1.4040883231731245
456.2,52.92041895940028,1.6815319259050048
456.3,53.03557048097753,1.931950203389166
456.4,53.14276624015434,2.1001382350319826
456.5,53.236458475104136,2.1111759510342805
456.6,53.2928176341685,1.9750928865815687
456.7,53.27854964548207,1.766387509875291
456.8,53.21340122219689,1.5334590517987154
456.9,53.12379715677451,1.289374948727588
457.0,53.01820133128054,1.015255730002914
457.1,52.863199320472,0.6566081812656206
457.2,52.62154840576686,0.20061937860325676
457.3,52.31134378355041,-0.2850667355147427
457.4,51.98538643202232,-0.7045438871342994
457.5,51.68605079434922,-0.9788431296670392
457.6,51.473614300122,-1.1234628653090328
457.7,51.40242553732566,-1.1988528993505883
457.8,51.401899787057665,-1.2194116284537115
457.9,51.394364156115714,-1.2000245359956325
458.0,51.381988916517685,-1.1494973341592594
458.1,51.372255720809406,-1.0465740767693403
458.2,51.40928643850334,-0.8244863598053809
458.3,51.53629460609387,-0.46357621580723013
458.4,51.779228442234995,-0.0696653929664997
458.5,52.10984700423324,0.24005065309396476
458.6,52.4228791390469,0.47360548603230723
458.7,52.62297417341471,0.6950129271799272
458.8,52.724364198319286,0.9172442008581886
458.9,52.83587674169548,1.1282221083798234
459.0,53.03170861892848,1.3161716878977516
459.1,53.307751184363,1.475031923373746
459.2,53.575792971323246,1.5565194014532566
459.3,53.74669454979037,1.4787943265587027
459.4,53.77015392350738,1.2854206717083048
459.5,53.6162701189465,1.1174747878880709
459.6,53.35706786244669,1.0142655135599927
459.7,53.12223356367692,0.9243271833267422
459.8,52.97104797228551,0.8051100374167762
459.9,52.8691652389937,0.6556119078034496
460.0,52.78189872208566,0.4997362790744454
460.1,52.676394966957155,0.3558528333400617
460.2,52.52393142414287,0.24586636127408132
460.3,52.3944118219847,0.22689527840459417
460.4,52.35443139233487,0.2916074286456415
460.5,52.4417207559806,0.3467136690061338
460.6,52.651961473958266,0.3476211190315445
460.7,52.89404696660211,0.30882325009209316
460.8,53.10171608699607,0.2653911711836425
460.9,53.25105606737529,0.25073250614281695
461.0,53.31014313213074,0.24619488755242266
461.1,53.276709832593355,0.2169148249322521
461.2,53.20783294562025,0.1484934937334799
461.3,53.14574273015111,0.021240382139021463
461.4,53.0843752304629,-0.16534452449248893
461.5,52.99273434072091,-0.37235681495269757
461.6,52.821904813145586,-0.5719276543195679
461.7,52.56996817623838,-0.7559446459422726
461.8,52.27137954578424,-0.9684651000356347
461.9,51.96080937658,-1.2610458801872462
462.0,51.68194778178217,-1.541205221120003
462.1,51.477747025699,-1.7200907524486524
462.2,51.34967602602251,-1.8428797782657136
462.3,51.24021271914537,-1.9398068148950842
462.4,51.131715140418166,-1.9925715268367439
462.5,51.04395847527366,-2.0014491068140825
462.6,50.963104880165446,-1.9802077116218322
462.7,50.913068739799634,-1.9426993861501882
462.8,50.91935388792006,-1.8708507828390937
462.9,50.96065717104197,-1.7060025719209968
463.0,51.00336560227054,-1.4958911678695663
463.1,51.00437874681998,-1.388367485527895
463.2,50.96668346129988,-1.4010233042404776
463.3,50.91442797055493,-1.448944105064651
463.4,50.84983919432122,-1.495151193966401
463.5,50.75972473311938,-1.554184134401308
463.6,50.67587325208631,-1.6292477470690592
463.7,50.64087626883513,-1.7085144434336677
463.8,50.629686000250786,-1.7789335926872796
463.9,50.61616659290748,-1.8590254368530763
464.0,50.6124713967236,-1.967835358134607
464.1,50.64711117161487,-2.035536921158584
464.2,50.721245758825354,-2.030963759901368
464.3,50.808500867650835,-2.0015911807444446
464.4,50.87240747282963,-1.9189824273666998
464.5,50.90386817704264,-1.7569078494295367
464.6,50.94238309117454,-1.5406090530548644
464.7,50.97083358250129,-1.2890644868564545
464.8,51.014350809088654,-0.9990914546660116
464.9,51.13574691264549,-0.6753703661138503
465.0,51.29056246148443,-0.3655081094279929
465.1,51.427277886982104,-0.08733393316275388
465.2,51.52143427738344,0.19735141276076795
465.3,51.57413123328372,0.5176201852303783
465.4,51.64613413031195,0.7974148151932419
465.5,51.79308957716871,0.9394126117534416
465.6,51.9553134416893,0.9652649981595874
465.7,52.05495080320011,0.9269136188100472
465.8,52.08676548870889,0.8344572955738083
465.9,52.013160576048016,0.6797617646546338
466.0,51.86289019711848,0.49564960911435124
466.1,51.73147410508869,0.3454207050676507
466.2,51.68216553373809,0.2248240455423823
466.3,51.74596646675661,0.08334771444064744
466.4,51.86553759541257,-0.09929639603065382
466.5,51.94875246030421,-0.24215239062248123
466.6,52.025504877308826,-0.32391485940417386
466.7,52.20317909137688,-0.4086249249227297
466.8,52.478995306410454,-0.5077519587082253
466.9,52.81322516426422,-0.608826131725188
467.0,53.15012128516623,-0.7027321942194356
467.1,53.408877729518714,-0.8217456996925617
467.2,53.54975424072006,-0.9791258036653666
467.3,53.540602039878536,-1.14271717173233
467.4,53.45805372025722,-1.2812400938309203
467.5,53.419469118725765,-1.3851309634963096
467.6,53.4052895476776,-1.4765729932197293
467.7,53.32334193397098,-1.5440980404259823
467.8,53.13480571134646,-1.5570147265724026
467.9,52.88069400502914,-1.52245057812462
468.0,52.639240118371816,-1.4639717886881423
468.1,52.48766303639352,-1.3968813004925666
468.2,52.43861151262943,-1.3218383855999618
468.3,52.4938191480165,-1.2439494145167684
468.4,52.593726285866886,-1.1799067666159229
468.5,52.6105607373152,-1.152367507137999
468.6,52.465560785689355,-1.2243555916717797
468.7,52.27211788750449,-1.3103413220717668
468.8,52.08667070455187,-1.392127557124821
468.9,51.91592794671717,-1.4303797450495563
469.0,51.75194586744136,-1.4435972616057995
469.1,51.54539940516466,-1.4230913695561902
469.2,51.28417503231123,-1.3693559360543957
469.3,50.986091788089034,-1.2902131352759887
469.4,50.6147819565829,-1.1866982867587739
469.5,50.23152565725891,-1.0357496045555665
469.6,49.905111388817765,-0.8345474824059422
469.7,49.68563722600528,-0.5327524939319027
469.8,49.4882132190309,-0.22313866470146346
469.9,49.276914316424275,0.12178962163111957
470.0,49.064625968855744,0.4638039033510133
470.1,48.88860878125558,0.78013898840697
470.2,48.74621037771487,1.0457451408675522
470.3,48.61030483265998,1.275347208076858
470.4,48.43642721501435,1.446327866110679
470.5,48.26819476239811,1.5458602725311352
470.6,48.11022260501878,1.5862320138668438
470.7,47.93826891337483,1.5898195960643242
470.8,47.74077041214024,1.5581077379663684
470.9,47.5001059209615,1.5217262805635263
471.0,47.22357630696444,1.4442445159605368
471.1,46.90988755654747,1.2952629702984322
471.2,46.55130391312218,1.0920928780457724
471.3,46.14790437466016,0.8629963038175603
471.4,45.683635389297336,0.6302688117567927
471.5,45.19701096492523,0.43217192443150587
471.6,44.71338921673448,0.2838867392465452
471.7,44.24980480547046,0.1723236834608628
471.8,43.803248487991965,0.0862541202883173
471.9,43.34235806628594,0.02472832254757437
472.0,42.89876427126962,-0.029099775353248782
472.1,42.50520012951707,-0.08588079119481941
472.2,42.205515951818874,-0.13526842923110968
472.3,41.99224347441082,-0.16106708898230662
472.4,41.79275788686019,-0.1478627967114498
472.5,41.624463755828536,-0.1146075283516704
472.6,41.482917243348126,-0.08369617833603846
472.7,41.33682138293184,-0.0626285693698116
472.8,41.16650984770616,-0.03642707497044287
472.9,40.976243098113144,-0.003726237488766046
473.0,40.78315990791177,0.02651435170753238
473.1,40.60025290112975,0.04516036758935979
473.2,40.40571188117481,0.06000859665504339
473.3,40.14592730157462,0.07951012703726715
473.4,39.7736465468723,0.09043584656689636
473.5,39.37119147926709,0.0650758246190179
473.6,38.934588272715715,0.0029573375475877924
473.7,38.469416243813136,-0.08078769190877927
473.8,37.986996086127576,-0.20215027802421537
473.9,37.53570190442412,-0.3729187063782341
474.0,37.10910833337911,-0.5753577265842069
474.1,36.705384951006096,-0.7834821927193417
474.2,36.28918241410169,-0.9746707553870028
474.3,35.83689788339746,-1.1436458702857926
474.4,35.32862262675747,-1.3026879764733472
474.5,34.807825994219584,-1.448732317956488
474.6,34.27973024152212,-1.5276354384895996
474.7,33.77105420611629,-1.5196506718528184
474.8,33.27657209066023,-1.4284469835448819
474.9,32.8131421090417,-1.237206939051532
475.0,32.34210772346898,-0.9650757531017908
475.1,31.836614609210542,-0.6583888582955384
475.2,31.297740502413998,-0.36559725931304554
475.3,30.77526362523973,-0.09415158593620837
475.4,30.313312594998887,0.1916241475841053
475.5,29.92280122483926,0.5118534896241029
475.6,29.60246967210585,0.8439391606570137
475.7,29.346678047413846,1.1307059682289986
475.8,29.162069298024495,1.3707516213456628
475.9,29.051574398394447,1.55103574540571
476.0,28.961159884822703,1.6562589712435558
476.1,28.858749727368778,1.6903206134831807
476.2,28.767748185072687,1.6829735765185274
476.3,28.695449324241974,1.6699597871749043
476.4,28.636896006357325,1.6666874530677267
476.5,28.556778349984725,1.6294182148007024
476.6,28.46764250333657,1.5680437120422328
476.7,28.363086995171315,1.5269751734117543
476.8,28.23655374637806,1.5011691091697081
476.9,28.08162028485486,1.45590172268573
477.0,27.912328646496654,1.4187729328006793
477.1,27.78185884149832,1.3975992129278483
477.2,27.727365065494414,1.3804161625952667
477.3,27.74818119657814,1.3604748837769567
477.4,27.80644662931843,1.359723127374451
477.5,27.90230661682175,1.3841909352836925
477.6,28.03241638599836,1.419199698409747
477.7,28.18027119976871,1.4301794675617865
477.8,28.301421324960526,1.3877483076807653
477.9,28.373687116780356,1.2717770735304212
478.0,28.41252466748587,1.1198894804459
478.1,28.397738949908206,0.9545583981260833
478.2,28.266111968875716,0.8108418325259055
478.3,27.99541032607606,0.7053535133082145
478.4,27.60745902823451,0.6245563359712549
478.5,27.137682269663664,0.5337420706303105
478.6,26.60504870122695,0.4346887664636053
478.7,26.04655363964423,0.35544970567826867
478.8,25.498682960429118,0.3133120877071419
478.9,25.012943883137996,0.3364572141108911
479.0,24.585853069947724,0.4594523597170008
479.1,24.165829960089958,0.6663022863954761
479.2,23.760569906946174,0.9113014279372366
479.3,23.416680290648113,1.155050712652088
479.4,23.192942502392075,1.35064401455847
479.5,23.06834345667792,1.5209330093932112
479.6,23.00502089268454,1.66460673607149
479.7,22.943683171566132,1.7586433958846257
479.8,22.8534984257293,1.810106697724521
479.9,22.70569562373396,1.8369908682529306
480.0,22.50406235573397,1.81976546545375
480.1,22.289975930814926,1.7615632783267294
480.2,22.088315595707837,1.6561366726979394
480.3,21.894638767395865,1.5169880917322318
480.4,21.712005159782276,1.3064239126842168
480.5,21.494248386226676,1.0604549811419228
480.6,21.251496306663544,0.7830186001896352
480.7,21.020685909306923,0.5003719065320046
480.8,20.810894726296453,0.22918541543008394
480.9,20.663047305849854,-0.005683324006776251
481.0,20.580523807701425,-0.26532479705782525
481.1,20.526699857903107,-0.5517714322312701
481.2,20.463861288947083,-0.8140265942307973
481.3,20.39345108994274,-1.0406820017167362
481.4,20.357183025652002,-1.2804224529841324
481.5,20.345156717299258,-1.4823121577510447
481.6,20.32319039075038,-1.6216033706729183
481.7,20.258716839263588,-1.697856310413892
481.8,20.1776476264197,-1.7215504198268319
481.9,20.132582737538726,-1.6863037547127782
482.0,20.076512296493313,-1.6111878634938577
482.1,19.98571211943153,-1.4473510439943782
482.2,19.871434120357534,-1.210288942779304
482.3,19.751800793059417,-0.9615473819981407
482.4,19.63293895464872,-0.7497310955645866
482.5,19.4718324667335,-0.5187113387068462
482.6,19.27686106763001,-0.2502674639549349
482.7,19.079074740304478,0.06341948589466347
482.8,18.894527321568034,0.38987121621967996
482.9,18.68964109581598,0.6601237453348446
483.0,18.43325673445452,0.8927543000062003
483.1,18.146174455848424,1.0859368134017815
483.2,17.85417658015834,1.220895116067055
483.3,17.568062562053186,1.3204249499576415
483.4,17.298708932869893,1.3987049794996977
483.5,17.039287726453733,1.474820181648444
483.6,16.78842688938698,1.537139095966237
483.7,16.536067006381227,1.5693176366853185
483.8,16.29924084310592,1.560736479011875
483.9,16.06810674881424,1.489702507472122
484.0,15.838852461397114,1.4101802120854352
484.1,15.613333449898482,1.3014727641198356
484.2,15.378617782534631,1.1691589857250249
484.3,15.125317290795664,1.020724592989602
484.4,14.846005491575653,0.8540574626788373
484.5,14.529922673815589,0.6707368871320489
484.6,14.18124096290663,0.503951649420349
484.7,13.812708307930098,0.37104356221959217
484.8,13.432126904616279,0.25883397770457134
484.9,13.051180306581097,0.16910152600208153
485.0,12.680836087185092,0.12692756388949797
485.1,12.322735665564528,0.11029880018020251
485.2,11.988420921522124,0.10011869434894628
485.3,11.69157815208131,0.0861820873832634
485.4,11.406441049550113,0.08141753383156523
485.5,11.138912336472691,0.084527481989751
485.6,10.904667125434026,0.11539176236577108
485.7,10.71154769297608,0.16710267333851359
485.8,10.537861415635916,0.22790483454789962
485.9,10.3462850473276,0.24792974385064853
486.0,10.116453965423194,0.2150155745927003
486.1,9.835981023078686,0.15431886882755513
486.2,9.475118192841144,0.09756110433263789
486.3,9.01212320654269,0.045240174539681655
486.4,8.505867261344132,0.060762757562812506
486.5,8.004053888055962,0.1384511270210671
486.6,7.4920266926402554,0.26307006522937576
486.7,6.942599848774003,0.3969551615280286
486.8,6.3545321999565525,0.5219825624852668
486.9,5.756634028211315,0.6158589762358685
487.0,5.187717268552981,0.7312761986112499
487.1,4.63863566902982,0.8653761621109759
487.2,4.147780626695365,1.0186077814373866
487.3,3.7681936483194036,1.197674505850843
487.4,3.47030946623556,1.3839057821930798
487.5,3.1478398943163417,1.5031109278346846
487.6,2.824818380982739,1.54319968099883
487.7,2.5393083554303226,1.52514317690202
487.8,2.2781705826108367,1.4596431007235893
487.9,2.0380073439370974,1.3485341341102264
488.0,1.8114173034996879,1.2213298717963808
488.1,1.5709798933780812,1.0802448414531955
488.2,1.288973955449539,0.9314644934855686
488.3,0.9427311678877373,0.7744587146121735
488.4,0.5938608869222839,0.6246395229433133
488.5,0.3062278862211148,0.4953684014993147
488.6,0.09178896609338208,0.41310616098329317
488.7,-0.10018677892632316,0.3973269940501563
488.8,-0.274708088043914,0.4496107304450389
488.9,-0.38846451053173414,0.5527341249215432
489.0,-0.45965633177402787,0.7089192648097421
489.1,-0.493063002239929,0.9088311445720598
489.2,-0.4680410382873273,1.1239193513114474
489.3,-0.35896360544868955,1.3257941690507231
489.4,-0.16305208957558665,1.5617957019660949
489.5,0.039825478192075076,1.8250076466542133
489.6,0.22800136308375632,2.1281015055553785
489.7,0.4288381995047393,2.4469606985067363
489.8,0.6464663804785151,2.755268347489115
489.9,0.8531756211683543,3.001430032402563
490.0,1.0481459845843843,3.206414965685514
490.1,1.235975349829431,3.380921566701311
490.2,1.3838294726085092,3.5566490615137623
490.3,1.4812654944108992,3.7823396640064306
490.4,1.5379784222589328,4.1062736271367815
490.5,1.569075529571608,4.4773813031856005
490.6,1.5596979672308728,4.863958624783653
490.7,1.4942317774043026,5.251537256770461
490.8,1.3662713916659734,5.641535414688205
490.9,1.1867693177875898,6.032174398532205
491.0,0.9522731659873707,6.481058090221115
491.1,0.6401400017491482,7.005461941948716
491.2,0.3064147591935653,7.580655048461979
491.3,0.011678404993953805,8.158584497720415
491.4,-0.261513521685546,8.719453325134175
491.5,-0.5305085102961518,9.226890133656626
491.6,-0.7971096029802985,9.654877344673066
491.7,-1.0276909569392225,10.005737855553901
491.8,-1.208078951679052,10.299074575219002
491.9,-1.3536672153043847,10.535167739297727
492.0,-1.4539230332111048,10.745964019722608
492.1,-1.4730727672968984,10.933482850429847
492.2,-1.4362496791825519,11.078050524349736
492.3,-1.4191647280663087,11.188976336250327
492.4,-1.4487706293423386,11.284844643434774
492.5,-1.4885958101093855,11.382036025488443
492.6,-1.5165615748794776,11.462762673213284
492.7,-1.5361450988478482,11.524893827320485
492.8,-1.5426226840538058,11.59066518074814
492.9,-1.5217743975261548,11.681808606601543
493.0,-1.4643561009552586,11.775536982916396
493.1,-1.3847668605511638,11.833322697664197
493.2,-1.3039529772525398,11.848705381207186
493.3,-1.198234529424048,11.833710189227515
493.4,-1.0663216912115705,11.794385207133315
493.5,-0.9161577346004666,11.716511438368883
493.6,-0.7454558919390432,11.614761545722944
493.7,-0.5702332894827514,11.529254231825826
493.8,-0.4295085434196141,11.474981491151258
493.9,-0.3302245291525187,11.456328035824411
494.0,-0.2645606506424588,11.445872235489237
494.1,-0.23314213664201455,11.458106436545338
494.2,-0.25324186535208953,11.500224699543857
494.3,-0.31748256915124046,11.564624481023555
494.4,-0.38505015169463874,11.627016078948015
494.5,-0.4396133371156477,11.680981314927909
494.6,-0.49485742699460766,11.725373078777515
494.7,-0.5751614297602391,11.725292091982267
494.8,-0.6598238045054244,11.68356443730775
494.9,-0.6797363696856465,11.671749123137932
495.0,-0.6712391409786933,11.680864521352497
495.1,-0.6820478362101449,11.712346679689032
495.2,-0.7083683552526496,11.776403614896639
495.3,-0.7318154986919176,11.887368177278205
495.4,-0.7281261908488907,12.037798273382652
495.5,-0.7320276202534374,12.245659406434168
495.6,-0.7380699246070305,12.50796912764985
495.7,-0.7255311701572196,12.834384492228537
495.8,-0.6793752539888552,13.23783703780537
495.9,-0.6076580612000367,13.734173580424185
496.0,-0.5446310858559934,14.250754666411927
496.1,-0.4782744904254916,14.756417263180754
496.2,-0.39923514106813873,15.224914449602101
496.3,-0.29982500550063745,15.651284104461467
496.4,-0.17873856145377764,16.014385155175464
496.5,-0.06143128358102639,16.323869993384758
496.6,0.05442872915619916,16.5785574751875
496.7,0.17131206129337198,16.783327200448806
496.8,0.28819958013564995,16.942831234376914
496.9,0.3680027328648315,17.132481403201382
497.0,0.3946310581607314,17.328744019270967
497.1,0.3605317329086836,17.517904961162557
497.2,0.2735143405610512,17.688304674085757
497.3,0.14380061391564566,17.85504872637461
497.4,-0.0007832435005663955,18.043327850670217
497.5,-0.16225103714431752,18.279716479965735
497.6,-0.3378681619082862,18.55814054646336
497.7,-0.5287464603930925,18.873778728453882
497.8,-0.7408544828498126,19.208281621864238
497.9,-0.9549802690416371,19.54847371468417
498.0,-1.13004779631663,19.80335427239583
498.1,-1.246141124478329,19.93992427229512
498.2,-1.2966629807134828,20.005391868825257
498.3,-1.2793789433448661,20.06737908276742
498.4,-1.2213929043015512,20.160569080252134
498.5,-1.1525486012919772,20.253668534211926
498.6,-1.0509184636553879,20.354431271018218
498.7,-0.9075006011304118,20.479930889558755
498.8,-0.7576516142840617,20.63443132005742
498.9,-0.606213412534884,20.843628696299866
499.0,-0.4696231222955347,21.116614194601393
499.1,-0.3733108711539348,21.468869147629405
499.2,-0.3255604241307811,21.92566111127326
499.3,-0.31727297290143935,22.458668312586276
499.4,-0.3345518628004719,23.032178220080507
499.5,-0.34205247468418887,23.616698332386736
499.6,-0.36654926237429813,24.201036329320562
499.7,-0.4436700104095909,24.75395791698969
499.8,-0.5556147457679539,25.259682877892885
499.9,-0.6528664458676968,25.71180309411068
500.0,-0.7380732245979107,26.13422103452522
500.1,-0.8212933215528402,26.54462702008067
500.2,-0.8842153562373368,26.90616201077994
500.3,-0.9305654383033933,27.198253496272457
500.4,-0.9458417369996215,27.457675143064304
500.5,-0.947835233102933,27.692766112574933
500.6,-0.9494181662587711,27.91255654496135
500.7,-0.9342266958182143,28.135319269465597
500.8,-0.8953000029567005,28.402124227661105
500.9,-0.8861635838039151,28.698786620458915
501.0,-0.8931723278084444,28.993244090105307
501.1,-0.8927790757952355,29.242019685654984
501.2,-0.9072868973217951,29.472630758182426
501.3,-0.9498321038878873,29.741755543356966
501.4,-0.982520304051651,30.078576284935707
501.5,-1.028963072537058,30.45054530712421
501.6,-1.0969700684042907,30.827764197475254
501.7,-1.1909122399535392,31.181892522677778
501.8,-1.2977700064211022,31.51372876765215
501.9,-1.4042916274623556,31.78842176566255
502.0,-1.5048202674065019,32.027203839247804
502.1,-1.612565507182417,32.292436643929925
502.2,-1.6918484115803152,32.607121257885936
502.3,-1.69722864038752,32.91774307267329
502.4,-1.6190934972745294,33.22510331677909
502.5,-1.5069775213674945,33.527839478680725
502.6,-1.3775336925561474,33.83576957139827
502.7,-1.2368549056675242,34.188478153653236
502.8,-1.0827025623241637,34.578796689215324
502.9,-0.8911660457061331,34.95487081696012
503.0,-0.6575061298993294,35.3511226161553
503.1,-0.36277401780782126,35.785156034075634
503.2,-0.03962003581378976,36.226992679387195
503.3,0.25489286053859617,36.66041530471578
503.4,0.48547567173515493,37.07898736262321
503.5,0.6689686916860743,37.46145364886672
503.6,0.7928470059683378,37.785902557635914
503.7,0.8562310418426612,38.03367264688918
503.8,0.904939902535178,38.213166434365824
503.9,0.9995010820347571,38.32327986358991
504.0,1.094540178952546,38.409897680017124
504.1,1.1605137111061055,38.46860233112123
504.2,1.189842615970621,38.5228672046947
504.3,1.1997012084671563,38.59069951895876
504.4,1.1784775024018486,38.675438979756954
504.5,1.1378177078487102,38.77913207793084
504.6,1.082547794184343,38.91282865521614
504.7,1.0476778791849874,39.09730924474846
504.8,1.0398297464076052,39.35048276999346
504.9,1.028389020489306,39.637882789933286
505.0,0.9628221301739207,39.984933259823215
505.1,0.8537380877603329,40.38927825681001
505.2,0.7225074779974231,40.808132378399485
505.3,0.5804334006044601,41.188862282083235
505.4,0.46582543256919773,41.583200803910444
505.5,0.40847600361305825,42.006433508021715
505.6,0.3928902227719231,42.450273229153595
505.7,0.38726803300656054,42.88503203552859
505.8,0.37626419449837023,43.27763800490795
505.9,0.3872456688581902,43.60092058738371
506.0,0.4350179675475541,43.87766708463603
506.1,0.5083436582076545,44.101692671765505
506.2,0.5948485864847401,44.276465166262966
506.3,0.6880342776984162,44.43127222784865
506.4,0.7898375339912724,44.63467073857534
506.5,0.8517759414073329,44.81557372415857
506.6,0.8581834964797771,44.94790624690091
506.7,0.8217098718026891,45.02856755041354
506.8,0.7680396554548053,45.088190437967555
506.9,0.7524775993879215,45.14879984630813
507.0,0.7495380294223821,45.20590488004288
507.1,0.7437481612682074,45.258715422019264
507.2,0.7402618388751839,45.33970994645046
507.3,0.7589337183379055,45.45356626697731
507.4,0.8102929343080671,45.61816735725032
507.5,0.885810282940875,45.77814415779144
507.6,0.9883571035295641,45.927820785315824
507.7,1.1128812887100399,46.07105163585381
507.8,1.2588267853073911,46.21619812883652
507.9,1.4175996056073576,46.36078267555967
508.0,1.5189817487788035,46.53735470330359
508.1,1.5542989477970908,46.767701703735156
508.2,1.5356986270322261,47.02256269203969
508.3,1.474857705061656,47.27561952120761
508.4,1.3682208900278985,47.50197590832
508.5,1.215594471377607,47.68267251756808
508.6,0.9934829605081904,47.826700052270375
508.7,0.6937281416147347,47.9654762393712
508.8,0.3479762014216767,48.12085002992331
508.9,-0.01647667127643905,48.253453107312545
509.0,-0.3788584648521012,48.35003266280117
509.1,-0.6751183366292332,48.382907412114484
509.2,-0.8773616141261897,48.34000499817426
509.3,-1.0016806761572583,48.241120938415605
509.4,-1.0936637677063041,48.15735985452641
509.5,-1.1568110937985312,48.112472432556366
509.6,-1.2036698479917147,48.097031761542056
509.7,-1.2187151721330458,48.100990946537124
509.8,-1.197934646494302,48.11091940137687
509.9,-1.1283467837405043,48.05770605043806
510.0,-1.0211262900237803,47.97759284103429
510.1,-0.8817464602740489,47.88497727972203
510.2,-0.7495676228801493,47.817643001044004
510.3,-0.6447920664482365,47.79382640719223
