时间(s),X坐标(m),Y坐标(m)
673.3,-49.01215275,39.36889334
673.55,-37.12750343,33.27424597
673.8,-41.37879459,48.53000567
674.05,-44.20299172,46.73894398
674.3,-44.14320269,43.55289593
674.55,-45.35467472,45.4659649
674.8,-47.96187222,37.87709455
675.05,-46.25493898,45.90908968
675.3,-48.6471166,42.64674655
675.55,-57.18736598,46.0635448
675.8,-44.66302229,42.24277363
676.05,-47.63005485,37.64111713
676.3,-44.26546121,42.38078719
676.55,-45.89509014,45.66228089
676.8,-48.96035496,34.79864637
677.05,-48.8005971,46.65466524
677.3,-42.82582014,32.5747285
677.55,-51.66146222,40.17403379
677.8,-52.18275103,24.27471105
678.05,-48.31180647,36.73756658
678.3,-56.05106989,35.94099906
678.55,-50.5885412,38.63365693
678.8,-54.16706803,31.96745273
679.05,-50.80945971,34.35942614
679.3,-56.86150571,39.74504251
679.55,-63.89657468,34.8209476
679.8,-62.91812369,37.50158052
680.05,-52.46604392,43.27405303
680.3,-48.59958911,43.30708396
680.55,-51.97081207,37.71135641
680.8,-49.08586205,30.54360726
681.05,-57.9221357,31.15703616
681.3,-61.13662051,32.63531148
681.55,-57.77237261,37.33881766
681.8,-55.80618016,30.43944449
682.05,-52.33231862,30.16419492
682.3,-50.79444796,37.39442396
682.55,-58.72432631,32.69741047
682.8,-54.83371496,33.05747326
683.05,-62.54112513,31.07701538
683.3,-49.3330359,30.3091907
683.55,-59.29876348,25.78111071
683.8,-59.44543796,27.68629524
684.05,-50.62024557,37.27378959
684.3,-57.34782574,27.98519377
684.55,-55.46163962,26.21441217
684.8,-53.19874832,31.48686623
685.05,-62.02035021,31.793897
685.3,-61.76002251,26.74224506
685.55,-55.60056094,31.68753097
685.8,-65.87692718,17.35160348
686.05,-57.61242829,30.59903698
686.3,-56.79396803,21.94394427
686.55,-57.45997356,23.23391557
686.8,-59.64388437,18.8443718
687.05,-58.73950896,18.89490545
687.3,-64.31960984,13.55913659
687.55,-66.30160057,23.6875747
687.8,-55.18872969,19.14174596
688.05,-68.56709373,11.74383951
688.3,-58.37497086,21.57237941
688.55,-53.26247194,12.83422167
688.8,-64.20185856,21.23206912
689.05,-64.68511296,19.82065788
689.3,-58.77520822,10.39300264
689.55,-62.99493738,9.641868202
689.8,-63.43880096,14.78231098
690.05,-54.11545112,4.513860493
690.3,-61.42344031,12.04095717
690.55,-61.21658754,2.350170079
690.8,-64.34218699,9.49741066
691.05,-67.56949568,13.47612252
691.3,-64.89230192,7.61618575
691.55,-62.19310144,-0.685107249
691.8,-70.09894476,-0.289480455
692.05,-64.40385923,2.780506777
692.3,-69.14995464,2.388047846
692.55,-62.53915457,0.824547727
692.8,-51.28757374,4.248177745
693.05,-65.1388759,4.972774889
693.3,-61.20210075,8.803676238
693.55,-62.70617476,5.910213918
693.8,-64.00477974,0.052918316
694.05,-61.93643228,9.421732826
694.3,-60.97266245,6.328417209
694.55,-70.21988889,-4.141922073
694.8,-62.82498864,-0.714981209
695.05,-64.76597683,-0.948368434
695.3,-63.74581902,-0.408272698
695.55,-63.86893993,5.271671739
695.8,-72.60323241,1.019130331
696.05,-62.41041242,-2.154543973
696.3,-61.81158276,0.645127233
696.55,-59.42857548,5.044407951
696.8,-60.46131911,2.494026182
697.05,-62.83775385,-5.93321552
697.3,-74.41169416,-3.99795121
697.55,-67.00291687,-2.404002259
697.8,-69.47601262,-7.952933401
698.05,-68.12187677,-5.021429416
698.3,-70.23550899,-5.323558752
698.55,-65.86939111,-5.553058251
698.8,-59.27011277,-10.14029259
699.05,-63.11391483,-8.151590542
699.3,-54.02818585,-6.855099702
699.55,-58.72295543,-1.649882898
699.8,-53.13071611,-9.800300229
700.05,-67.0317273,-10.85522973
700.3,-66.05795208,-15.00772066
700.55,-60.00695149,-10.41785161
700.8,-67.66648811,-7.529144228
701.05,-65.41606367,-15.71221562
701.3,-70.56636485,-17.57392516
701.55,-57.49603774,-16.27669545
701.8,-58.97953218,-17.59075801
702.05,-60.22471451,-20.59045942
702.3,-62.19245465,-25.50348637
702.55,-64.97075742,-25.18391346
702.8,-61.91912149,-9.237975971
703.05,-62.67708777,-28.10486841
703.3,-59.23750179,-28.2592997
703.55,-64.03223052,-33.31476489
703.8,-53.03459036,-27.70886593
704.05,-72.2711611,-26.71411081
704.3,-56.49753464,-25.15407038
704.55,-49.27353264,-22.96173426
704.8,-50.48190865,-32.67652937
705.05,-58.48295258,-27.13924161
705.3,-50.81967374,-26.07326725
705.55,-58.24443813,-23.47768655
705.8,-58.20241664,-23.98945535
706.05,-60.95911406,-33.68976109
706.3,-64.35017739,-26.54883602
706.55,-56.40666276,-26.35131479
706.8,-50.81806469,-25.5741162
707.05,-56.74603415,-36.74980687
707.3,-62.5418844,-30.72678234
707.55,-53.70140718,-31.11184674
707.8,-54.51962356,-29.60813881
708.05,-40.75416698,-21.3748073
708.3,-53.49406916,-30.84651379
708.55,-53.7121059,-36.26443712
708.8,-58.81701121,-32.90723053
709.05,-38.27706249,-38.4207862
709.3,-53.66552833,-30.14572541
709.55,-54.25120436,-35.05873581
709.8,-47.85203646,-37.24115067
710.05,-48.87633548,-32.29127396
710.3,-51.74358526,-37.54915078
710.55,-45.15794256,-49.5752037
710.8,-47.96615422,-42.19315936
711.05,-44.45816308,-45.47848681
711.3,-52.56732209,-42.13212053
711.55,-46.70323205,-39.05082139
711.8,-47.83831326,-40.95136193
712.05,-48.55425476,-39.17918548
712.3,-53.44270937,-50.09721738
712.55,-40.06459217,-46.48217477
712.8,-40.01318314,-58.40069119
713.05,-42.74996389,-56.24085695
713.3,-36.92019859,-54.33440402
713.55,-37.09975556,-52.99011464
713.8,-33.04301251,-61.14016411
714.05,-29.47880747,-55.40273725
714.3,-32.00340378,-60.9955463
714.55,-24.5502067,-58.99853078
714.8,-28.63719497,-52.32354497
715.05,-25.39427724,-62.42878492
715.3,-24.16945173,-62.88661179
715.55,-28.71463427,-64.26600521
715.8,-21.10546353,-63.72213038
716.05,-22.60045426,-59.36003655
716.3,-20.79446178,-59.3881007
716.55,-13.51003225,-61.50501121
716.8,-21.30172024,-63.82532757
717.05,-2.259316776,-63.79219684
717.3,-11.2982134,-66.76167381
717.55,-9.881635218,-58.61517804
717.8,-19.38823534,-61.28569142
718.05,-6.50059989,-57.72994464
718.3,-6.865246943,-68.34439409
718.55,0.014249443,-60.32687447
718.8,-3.459122539,-62.39594003
719.05,-3.224754851,-58.68923539
719.3,-1.256126534,-64.2537171
719.55,-3.817097471,-67.20480907
719.8,0.929919869,-59.26511711
720.05,11.30481856,-62.00079614
720.3,3.199056901,-68.13399415
720.55,5.777879455,-62.43808952
720.8,14.50972382,-64.24306889
721.05,18.06917949,-65.60135979
721.3,15.36311788,-62.17440724
721.55,21.31345625,-62.18724103
721.8,20.70629881,-60.8506973
722.05,9.031199291,-63.87758526
722.3,26.54926448,-51.58841651
722.55,13.21541367,-61.40394404
722.8,23.00153222,-57.69799015
723.05,20.4834622,-59.63729569
723.3,29.55241646,-62.42583244
723.55,30.2333918,-52.83657281
723.8,31.23875212,-61.48503708
724.05,33.3405361,-62.3880343
724.3,34.92140841,-57.55089654
724.55,29.89796347,-52.97067514
724.8,31.22640755,-56.79274157
725.05,38.40064066,-49.332888
725.3,39.17142626,-55.94972998
725.55,37.69463229,-53.27010782
725.8,46.72309286,-45.75499692
726.05,34.32870242,-43.97442169
726.3,34.9296243,-49.60994988
726.55,41.18286538,-46.15768865
726.8,40.40570794,-53.04761862
727.05,45.52854036,-44.25019346
727.3,37.62289297,-38.64820236
727.55,46.63707782,-43.78792575
727.8,45.03962887,-46.50006967
728.05,50.84415392,-48.77242098
728.3,51.25109291,-37.15228199
728.55,56.67890259,-39.69070302
728.8,50.12618365,-28.22677807
729.05,50.7791743,-40.02603744
729.3,55.48755098,-42.32539179
729.55,55.45724544,-35.29520244
729.8,62.12668385,-31.07213995
730.05,54.40491974,-35.66543535
730.3,67.97470244,-28.39403864
730.55,54.5706268,-22.408677
730.8,58.00085273,-26.93697856
731.05,65.12011887,-14.29334212
731.3,67.49053487,-23.84552402
731.55,56.71880487,-31.20282447
731.8,65.17589726,-20.03081848
732.05,62.95150301,-12.16126501
732.3,58.80425068,-20.24122178
732.55,67.71968573,-18.07045224
732.8,64.66642199,-17.92674992
733.05,69.32820632,-14.26511958
733.3,66.66503889,-21.1487616
733.55,58.6567811,-7.688582485
733.8,59.94875782,-4.154797803
734.05,67.09704611,-0.807720582
734.3,69.41232154,-1.513685056
734.55,68.18877386,-2.796408291
734.8,65.53542199,4.875089013
735.05,73.71949519,2.982298067
735.3,61.35522937,3.743013768
735.55,61.58173705,-2.94565609
735.8,66.75365662,9.756687847
736.05,59.47156027,6.909610677
736.3,57.35466103,18.83398511
736.55,64.90674939,8.130227271
736.8,63.56011684,10.78799968
737.05,55.23622864,15.12916561
737.3,66.11227256,15.97276634
737.55,59.73670869,21.13159064
737.8,61.52461252,19.56511172
738.05,63.68083074,23.53598128
738.3,69.56683302,20.22837103
738.55,60.25179062,19.44216109
738.8,56.36968443,27.87824264
739.05,58.64843353,21.16667923
739.3,55.51900731,35.39047288
739.55,54.58969692,25.49228864
739.8,58.55240272,16.20799935
740.05,61.46357137,31.26850598
740.3,57.95474533,34.14629452
740.55,63.06332334,31.18788269
740.8,65.47600484,32.73161078
741.05,48.86014102,32.54103603
741.3,55.2692924,28.68180361
741.55,54.51481309,26.52156919
741.8,56.58957549,26.27929527
742.05,51.96246218,36.21563442
742.3,52.15649034,33.00111322
742.55,49.76020438,36.11144215
742.8,54.69562024,27.13808643
743.05,56.76569537,39.69443396
743.3,50.98057535,36.2700619
743.55,53.19675913,36.18739325
743.8,50.2908826,41.49829063
744.05,51.79988346,36.04858703
744.3,55.85174828,35.15444269
744.55,43.59622382,41.44700522
744.8,49.94859684,37.38085392
745.05,46.57174349,37.88789842
745.3,47.99442437,44.87942038
745.55,56.17242121,45.9457229
745.8,51.10803751,43.18262162
746.05,42.67251126,45.94723329
746.3,42.98494928,44.60104795
746.55,47.86296994,44.49341267
746.8,46.38121502,44.64513746
747.05,46.70972203,45.16571225
747.3,45.38443875,48.08648194
747.55,48.58975377,41.68071372
747.8,39.74890198,47.44696501
748.05,52.42163596,48.92230512
748.3,49.02409004,53.54860326
748.55,43.50662142,49.57546185
748.8,37.39887965,45.98782755
749.05,47.65640976,43.74637145
749.3,41.10370511,50.60484949
749.55,40.47306658,50.18845076
749.8,41.25598652,48.18705287
750.05,36.38492485,53.24722111
750.3,41.21039444,44.12056231
750.55,35.40535897,59.09618681
750.8,43.12840118,50.20359898
751.05,42.42478129,50.68157896
751.3,35.0565341,49.14268712
751.55,42.17359421,45.84685532
751.8,33.15486882,46.92925226
752.05,36.31304805,52.62558507
752.3,32.72570308,43.29508517
752.55,38.47389181,55.26255138
752.8,34.24199899,55.84973389
753.05,40.47160882,48.05828248
753.3,35.63362252,58.02586378
753.55,30.42840336,47.05105375
753.8,33.40592905,54.68723889
754.05,30.12639182,54.38250032
754.3,37.7026384,51.76569621
754.55,27.38556662,54.75993702
754.8,39.87702014,54.21521857
755.05,32.94538842,56.44047869
755.3,27.61362622,56.9377188
755.55,26.51710955,55.46758734
755.8,35.08560534,51.34272112
756.05,31.26779763,54.49181378
756.3,36.31072895,55.06371307
756.55,35.01578379,63.0699764
756.8,25.27623756,64.76747178
757.05,22.40970142,55.01115813
757.3,27.03041705,54.27833121
757.55,33.34760414,59.36235205
757.8,27.38431309,62.86150868
758.05,26.32959247,60.01869931
758.3,19.15886135,59.17984894
758.55,22.42148303,58.65750973
758.8,23.10298175,53.73544778
759.05,16.52511114,62.88855375
759.3,17.89689844,59.74823197
759.55,19.74947542,56.83644839
759.8,24.44360836,65.56425127
760.05,23.13325626,56.21243882
760.3,11.58615011,62.41608695
760.55,9.554953576,61.84010481
760.8,11.1709408,66.51517836
761.05,18.72347268,66.77695674
761.3,10.73789747,57.87103584
761.55,11.96036388,64.30064701
761.8,11.68100659,65.57871876
762.05,13.82680854,65.94856655
762.3,8.279279028,58.99968143
762.55,7.883956435,61.6313172
762.8,9.331531145,63.86662778
763.05,9.659908748,58.08895148
763.3,5.443210736,73.09996874
763.55,9.002619469,67.63862585
763.8,12.64131942,57.46754007
764.05,16.88073735,66.10583786
764.3,10.69812986,67.16088802
764.55,9.109439434,65.30296309
764.8,3.090555382,69.6597679
765.05,5.271095317,59.23969586
765.3,10.17970421,62.68540096
765.55,4.802078345,61.89684128
765.8,7.241217766,59.03389681
766.05,4.534681576,64.9560853
766.3,-0.112112722,63.03698052
766.55,2.05193229,66.56991012
766.8,3.86743446,65.33651753
767.05,5.2479154,59.83784588
767.3,6.312582468,67.60855645
767.55,9.073339416,58.58314061
767.8,-1.342654504,61.96258556
768.05,5.562114319,67.92964865
768.3,-0.548208998,61.76286924
768.55,-4.189008175,64.75379991
768.8,0.009235818,65.53981486
769.05,-2.366370951,65.39826194
769.3,3.979287364,68.53405771
769.55,5.435274069,66.26790457
769.8,-3.524497181,61.12633394
770.05,-4.523361193,66.93196111
770.3,-4.121720385,66.20391126
770.55,-0.167533637,66.19087234
770.8,-2.542446671,65.54553403
771.05,-4.289358357,63.58549148
771.3,-0.452384306,61.7555566
771.55,0.218811208,67.45757671
771.8,8.167554939,72.14555689
772.05,2.699864788,68.0775943
772.3,-5.807146165,52.03924657
772.55,6.340895954,63.59739797
772.8,-1.680383559,65.60129484
773.05,0.429950478,72.97137078
773.3,-2.781872527,62.30027968
773.55,5.725573435,64.83375488
773.8,3.44732454,64.70745052
774.05,-3.490742728,61.99431818
774.3,0.375739321,61.28882365
774.55,-0.375390713,66.01192004
774.8,6.081839029,64.13776879
775.05,-1.388562769,55.94652856
775.3,-4.993004591,62.03016247
775.55,-5.778496811,61.48370546
775.8,2.413071688,65.66579748
776.05,2.582815369,65.15478375
776.3,2.655544517,56.93282141
776.55,1.39303269,61.64669728
776.8,0.986640592,57.32112562
777.05,-8.715126171,56.00628402
777.3,1.310761532,66.62068388
777.55,2.457443041,59.57311326
777.8,-2.906228243,61.64614101
778.05,3.013215633,61.42102059
778.3,-2.226614637,63.18405426
778.55,0.630764972,70.39747857
778.8,-6.904846607,55.03647773
779.05,3.499660105,63.89756982
779.3,-2.75002576,59.31715472
779.55,-0.434918307,62.90202654
779.8,4.974069232,62.16332532
780.05,-2.786626867,59.28949421
780.3,-1.682815436,58.34275504
780.55,-2.929123655,61.94328752
780.8,-1.101079002,67.51891355
781.05,-1.441832335,61.37274513
781.3,-3.553657374,62.47505892
781.55,3.134069196,64.67414847
781.8,3.589330883,68.21184715
782.05,4.655434914,64.78074539
782.3,1.008839117,59.58085062
782.55,-2.654481913,64.92175776
782.8,4.637985045,65.29528437
783.05,-2.040805802,68.98073498
783.3,-3.384363193,64.57078865
783.55,4.851885965,54.38345
783.8,-0.871670253,57.52148277
784.05,5.403359615,61.99722914
784.3,-2.513670328,62.97639882
784.55,-3.905378818,67.49029301
784.8,-2.762404507,63.26951155
785.05,4.581177047,60.2457526
785.3,-0.074953408,65.14503444
785.55,-1.455214292,68.37500731
785.8,1.802769323,62.54666441
786.05,2.01319849,63.21251824
786.3,-6.113598367,69.70443861
786.55,0.527720724,60.84129337
786.8,-1.412894725,63.74309867
787.05,5.683099125,55.09324121
787.3,-0.069759777,57.22397482
787.55,-4.714816315,67.55767557
787.8,1.345510716,58.67038412
788.05,-2.298066279,58.9228296
788.3,0.4876722,64.94967994
788.55,1.511702966,64.36822172
788.8,4.706131517,62.95325024
789.05,-6.494232332,55.47576534
789.3,-1.373066769,70.68383015
789.55,-2.487233177,68.38958623
789.8,-1.289989935,66.33043006
790.05,2.897029196,63.44301854
790.3,-3.956787321,60.34791372
790.55,-3.553483559,66.45616772
790.8,-2.905581724,73.41553199
791.05,-6.300277992,65.77087506
791.3,0.854065717,63.39456672
791.55,-9.505970361,63.08426877
791.8,1.940851893,63.85844501
792.05,-8.733541783,65.16577427
792.3,2.516165765,60.4271873
792.55,3.220863457,67.76040767
792.8,-0.280821541,68.00855136
793.05,5.19001663,62.80471932
793.3,-1.945017774,72.5918434
793.55,-10.34541477,62.2513233
793.8,0.27306302,59.50203868
794.05,-2.807591446,65.44749176
794.3,-1.55789901,61.38549724
794.55,0.425386636,61.33655282
794.8,1.05446158,57.6438952
795.05,2.449269671,68.20588533
795.3,2.489788476,54.53581192
795.55,-3.218893407,60.76709902
795.8,-4.871027979,68.07752871
796.05,3.806568584,66.7718142
796.3,-9.099657367,68.76624097
796.55,-1.904206369,65.43914326
796.8,-2.598337748,69.90602933
797.05,1.594865194,62.25224271
797.3,0.665061871,70.03342442
797.55,1.759185332,64.59089809
797.8,-3.640693658,63.35609405
798.05,5.536603584,69.93438085
798.3,-1.16345747,67.18330057
798.55,-2.075217305,56.78548736
798.8,-3.990640853,55.68620264
799.05,5.401755056,61.57749229
799.3,-4.009273136,66.71747411
799.55,-2.832415133,60.87730036
799.8,-0.817170033,61.6555323
800.05,-1.827408012,69.75322878
800.3,-5.097131443,67.46427182
800.55,-2.711921039,69.42283506
800.8,-0.172529792,68.4230591
801.05,8.455741374,70.01959036
801.3,-3.24201422,69.24285806
801.55,-0.38052116,69.3448615
801.8,4.046466806,55.46681278
802.05,3.03070155,59.98315267
802.3,2.83583888,60.72210178
802.55,-2.407456964,57.31936858
802.8,3.199688569,67.0813253
803.05,-4.37803448,66.46051787
803.3,1.533438827,55.72989638
803.55,9.970882762,68.92628772
803.8,-6.565872115,61.93274218
804.05,2.367505591,56.22221624
804.3,-5.808062112,59.21382894
804.55,4.688723294,71.01868118
804.8,7.189433106,68.98114785
805.05,2.74794253,72.1386473
805.3,-4.498002129,68.70973573
805.55,-4.812981647,63.02919499
805.8,1.439663091,65.80036352
806.05,-6.162885343,62.8016557
806.3,0.491799825,57.28616252
806.55,-2.47135994,65.04519887
806.8,10.25456136,69.41605505
807.05,5.075485257,62.70582575
807.3,4.347238778,63.65770456
807.55,-3.232458998,63.90734453
807.8,2.547599104,63.88018009
808.05,5.403278054,62.53506586
808.3,4.751450333,59.30301824
808.55,-0.083351074,59.76789413
808.8,-3.027638237,64.28621765
809.05,-3.74148791,61.30361362
809.3,0.408469602,61.20380794
809.55,3.19386525,63.95155993
809.8,1.706903686,61.00290044
810.05,2.674270976,56.93931398
810.3,-3.643257903,58.32533
810.55,6.319705567,66.60569848
810.8,0.364436426,62.74446479
811.05,5.581084647,62.37939771
811.3,2.640692066,60.27380062
811.55,-2.977240518,64.06008651
811.8,-0.675873131,67.63992491
812.05,-7.717561968,66.79605223
812.3,-3.856774044,59.7967349
812.55,0.192432549,70.97436336
812.8,0.843310835,60.12217229
813.05,3.751109414,64.2891135
813.3,-0.103986381,61.52123239
813.55,-1.676816819,64.54036603
813.8,-3.889959476,61.16314976
814.05,-0.754924206,60.14724723
