时间(s),X坐标(m),Y坐标(m)
585.4358000003,-69.18746921,-18.9361386
585.6358000003,-57.26308814,-23.49469891
585.8358000003,-60.78151812,-19.23016406
586.0358000003,-64.66017954,-19.27080994
586.2358000003,-59.5671369,-13.91057836
586.4358000003,-59.19892896,-16.91778972
586.6358000003,-59.02106945,-27.16699787
586.8358000003,-60.45597543,-25.75635543
587.0358000003,-55.84926397,-26.58711933
587.2358000003,-52.96413367,-25.38074475
587.4358000003,-62.22878543,-29.55246239
587.6358000003,-63.65961054,-24.47373828
587.8358000003,-60.13459421,-26.33424896
588.0358000003,-58.71042257,-31.2584528
588.2358000003,-48.05316308,-30.79980657
588.4358000003,-64.37058228,-26.59129663
588.6358000003,-54.02727251,-23.82589624
588.8358000003,-57.97497724,-31.75722205
589.0358000003,-57.59921551,-27.86850063
589.2358000003,-56.35738121,-30.80381844
589.4358000003,-54.56032079,-33.7610389
589.6358000003,-58.82429809,-33.40631793
589.8358000003,-55.64787527,-33.46090143
590.0358000003,-53.77851013,-28.92454486
590.2358000003,-53.59659958,-34.23858977
590.4358000003,-51.05787368,-34.30112376
590.6358000003,-57.97886981,-35.45671697
590.8358000003,-50.45657572,-39.17041273
591.0358000003,-54.35396399,-32.98445586
591.2358000003,-51.07710588,-30.37335128
591.4358000003,-52.82753366,-33.01545523
591.6358000003,-54.62127494,-37.64897347
591.8358000003,-49.59834867,-36.11823862
592.0358000003,-52.69305112,-36.55082216
592.2358000003,-53.48138429,-35.51207586
592.4358000003,-54.37181025,-41.80004553
592.6358000003,-53.50637398,-34.59800679
592.8358000003,-46.60474192,-39.36051292
593.0358000003,-56.55638378,-37.86398772
593.2358000003,-54.55443097,-36.18055122
593.4358000003,-52.95589765,-35.09206889
593.6358000003,-55.1763173,-41.39115892
593.8358000003,-55.64720331,-35.82057018
594.0358000003,-48.92274957,-37.85673094
594.2358000003,-55.39525181,-38.12805548
594.4358000003,-52.31718346,-38.42783049
594.6358000003,-51.81876662,-40.6838836
594.8358000003,-55.68504719,-36.41226234
595.0358000003,-49.66166212,-41.18762703
595.2358000003,-47.39172396,-45.40916455
595.4358000003,-49.24742542,-38.63854604
595.6358000003,-51.23703443,-40.65676838
595.8358000003,-53.55683794,-37.80596065
596.0358000003,-49.15181195,-40.42030382
596.2358000003,-46.49745488,-44.895906
596.4358000003,-49.5343097,-42.1005059
596.6358000003,-50.1237661,-37.96597479
596.8358000003,-46.20313315,-42.13963817
597.0358000003,-46.3259045,-44.56746659
597.2358000003,-51.58830556,-39.29564222
597.4358000003,-46.60904027,-38.10609434
597.6358000003,-45.41458189,-45.25394725
597.8358000003,-48.61876338,-44.38195954
598.0358000003,-45.61065042,-46.69259218
598.2358000003,-44.99271355,-46.4000625
598.4358000003,-45.57859067,-49.35038906
598.6358000003,-47.95768824,-45.35446161
598.8358000003,-46.11683091,-45.75267882
599.0358000003,-41.57647301,-45.24720802
599.2358000003,-42.22702191,-47.75254024
599.4358000003,-38.61739545,-49.65666139
599.6358000003,-42.5435959,-45.70285322
599.8358000003,-45.15150081,-51.16608724
600.0358000003,-35.59056609,-42.25104329
600.2358000003,-43.85502613,-51.90149082
600.4358000003,-39.28864031,-49.90944592
600.6358000003,-40.18312048,-50.98316283
600.8358000003,-41.11088382,-51.34934858
601.0358000003,-37.7186258,-52.04626629
601.2358000003,-38.16925771,-52.74323426
601.4358000003,-39.15827274,-52.87005135
601.6358000003,-34.94774372,-44.82427227
601.8358000003,-36.06794803,-54.75637978
602.0358000003,-29.63168491,-56.51753558
602.2358000003,-37.16550354,-54.81169536
602.4358000003,-35.81028674,-51.33130091
602.6358000003,-31.89448761,-56.83478466
602.8358000003,-38.77298081,-53.36553438
603.0358000003,-32.40968111,-51.50632782
603.2358000003,-33.4797152,-54.70191013
603.4358000003,-35.25465782,-56.12039124
603.6358000003,-32.4198297,-56.08287345
603.8358000003,-30.12780371,-52.82557556
604.0358000003,-32.15595042,-54.21702583
604.2358000003,-26.79856275,-56.2355509
604.4358000003,-29.47257159,-57.32112599
604.6358000003,-29.86925282,-57.24058843
604.8358000003,-30.39375173,-60.88264558
605.0358000003,-22.41919227,-59.60415687
605.2358000003,-30.35876793,-59.04102385
605.4358000003,-24.70063112,-57.6464759
605.6358000003,-32.9842221,-60.74359673
605.8358000003,-32.05717854,-59.13621447
606.0358000003,-24.61315502,-64.16117082
606.2358000003,-24.00381614,-57.17028686
606.4358000003,-23.42056756,-53.58215906
606.6358000003,-24.89300293,-54.0822857
606.8358000003,-23.89636093,-60.91861209
607.0358000003,-24.9105121,-61.41964719
607.2358000003,-26.20708896,-55.53773537
607.4358000003,-23.0962122,-56.77042349
607.6358000003,-21.01951023,-60.00472917
607.8358000003,-19.25262608,-62.77127768
608.0358000003,-19.11390832,-60.72117337
608.2358000003,-29.56810436,-60.30238634
608.4358000003,-22.4858253,-61.05330582
608.6358000003,-20.6785391,-53.76976878
608.8358000003,-21.675554,-60.6048052
609.0358000003,-21.57440319,-59.77034165
609.2358000003,-20.82588308,-60.97723217
609.4358000003,-22.60282022,-64.0778908
609.6358000003,-20.8373955,-63.77404529
609.8358000003,-13.59149339,-63.16397506
610.0358000003,-20.77178855,-62.30489148
610.2358000003,-13.68600365,-54.73521209
610.4358000003,-11.32598682,-64.27490852
610.6358000003,-15.98292188,-64.30548806
610.8358000003,-12.56441613,-64.92164516
611.0358000003,-4.21012147,-61.61473172
611.2358000003,-6.152026712,-62.18597696
611.4358000003,-7.619569692,-62.52392601
611.6358000003,-7.851479026,-64.3915379
611.8358000003,-6.572181664,-62.52349042
612.0358000003,-4.2150774,-64.6994792
612.2358000003,-4.857165639,-63.91980881
612.4358000003,-10.57871476,-67.72424324
612.6358000003,-3.323700512,-66.42888341
612.8358000003,-6.233927535,-60.79190631
613.0358000003,-4.537329869,-64.41683358
613.2358000003,2.065480693,-61.61645899
613.4358000003,8.081014029,-65.66889864
613.6358000003,0.60415961,-60.14438731
613.8358000003,0.925081343,-60.65865047
614.0358000003,5.083072354,-62.53564996
614.2358000003,11.38322195,-61.50683135
614.4358000003,9.017373901,-60.26765201
614.6358000003,10.53107583,-62.69552137
614.8358000003,5.590989917,-61.37336967
615.0358000003,9.290701827,-67.6897252
615.2358000003,12.21176981,-56.49769902
615.4358000003,14.89850144,-59.3727707
615.6358000003,8.855297569,-58.01100501
615.8358000003,10.44723365,-63.29754964
616.0358000003,16.14981419,-67.1536215
616.2358000003,12.12578765,-61.22607042
616.4358000003,18.7139505,-60.48692051
616.6358000003,15.10515471,-60.00989786
616.8358000003,13.9342185,-63.69337893
617.0358000003,19.00676071,-63.69501552
617.2358000003,18.61715465,-59.45397144
617.4358000003,18.041482,-60.53552932
617.6358000003,16.92750922,-60.75030824
617.8358000003,23.60863121,-61.83809387
618.0358000003,24.43529322,-62.64790746
618.2358000003,22.97115604,-56.5434351
618.4358000003,25.3253294,-54.65948078
618.6358000003,27.24287623,-59.47380929
618.8358000003,31.33855365,-54.48344976
619.0358000003,32.53408528,-48.62097323
619.2358000003,27.15647094,-57.83809047
619.4358000003,28.95453094,-54.77146576
619.6358000003,31.70277617,-56.00972543
619.8358000003,29.51656409,-56.21247231
620.0358000003,36.898801,-53.93956406
620.2358000003,34.31766934,-53.42864219
620.4358000003,32.53135924,-50.92962213
620.6358000003,37.07430364,-48.04771263
620.8358000003,41.00559072,-49.7937005
621.0358000003,37.90478657,-48.11866631
621.2358000003,36.13948008,-51.83542705
621.4358000003,41.69259735,-47.95037854
621.6358000003,41.05889371,-48.96146771
621.8358000003,37.00186947,-45.27384763
622.0358000003,35.99466774,-45.76084337
622.2358000003,44.89001747,-40.24107787
622.4358000003,38.69432048,-47.17049388
622.6358000003,47.61484403,-50.61620129
622.8358000003,44.43935119,-41.56800283
623.0358000003,45.71104757,-45.29356691
623.2358000003,42.44394415,-40.20812817
623.4358000003,47.20145219,-41.60164243
623.6358000003,56.47310269,-40.42912049
623.8358000003,51.28089378,-39.46142358
624.0358000003,48.53603608,-35.43046517
624.2358000003,46.52404876,-41.13623429
624.4358000003,52.62651409,-41.50990856
624.6358000003,51.32147235,-38.15229693
624.8358000003,48.40888314,-39.25341536
625.0358000003,54.89322367,-30.36484548
625.2358000003,49.18424708,-34.67244231
625.4358000003,58.22915133,-30.50610585
625.6358000003,59.99848369,-33.56172017
625.8358000003,52.18118787,-33.66542234
626.0358000003,60.51799702,-32.2592838
626.2358000003,51.83872829,-32.19134213
626.4358000003,53.35726102,-24.82780034
626.6358000003,56.9029353,-30.52251604
626.8358000003,56.81691045,-29.15814086
627.0358000003,61.31267596,-20.24576594
627.2358000003,63.57842719,-27.95209091
627.4358000003,56.19871869,-27.22934779
627.6358000003,61.71616979,-26.15383311
627.8358000003,62.37039269,-18.72261015
628.0358000003,65.45700664,-25.05934275
628.2358000003,62.73098197,-19.81222637
628.4358000003,62.42663414,-21.26857096
628.6358000003,63.61004766,-21.53747913
628.8358000003,60.5204181,-17.3759487
629.0358000003,61.4038907,-19.50950265
629.2358000003,61.67134566,-21.28880929
629.4358000003,63.78444054,-11.17194542
629.6358000003,61.90053053,-14.08773409
629.8358000003,63.61703208,-12.70897133
630.0358000003,58.00672033,-13.64887114
630.2358000003,62.70661334,-3.47253798
630.4358000003,61.34171432,-10.98038029
630.6358000003,62.76132654,-10.6037555
630.8358000003,63.23160985,-9.537378897
631.0358000003,58.78327994,-10.5272964
631.2358000003,67.01323635,-0.084777574
631.4358000003,63.38038877,0.326539508
631.6358000003,65.35959373,-1.942235646
631.8358000003,64.31343112,-6.618915483
632.0358000003,59.74078095,2.269964021
632.2358000003,63.03317772,0.386216066
632.4358000003,66.16908925,-1.332229533
632.6358000003,68.05461977,1.005508706
632.8358000003,68.51555905,7.202704483
633.0358000003,66.1413774,1.086073867
633.2358000003,64.26931318,2.840117858
633.4358000003,64.76654186,6.878287298
633.6358000003,59.47577713,5.429509461
633.8358000003,61.02980825,10.12033549
634.0358000003,61.77063084,9.962187896
634.2358000003,63.42927471,12.29151703
634.4358000003,65.74328118,6.266711182
634.6358000003,59.72386056,14.99240698
634.8358000003,58.76452757,15.35913849
635.0358000003,61.60430177,16.97077825
635.2358000003,62.47119543,13.80354448
635.4358000003,62.67732812,20.97179143
635.6358000003,61.75390567,14.38949237
635.8358000003,61.66701292,23.03357339
636.0358000003,61.19099301,18.71506738
636.2358000003,57.90167088,24.4966136
636.4358000003,56.9411876,19.31792807
636.6358000003,57.23328326,27.13913237
636.8358000003,59.40223234,25.12048361
637.0358000003,57.39777848,26.01458883
637.2358000003,56.0070296,25.02337347
637.4358000003,57.63915704,24.32375432
637.6358000003,57.10926002,29.95554579
637.8358000003,55.29420982,31.29076422
638.0358000003,54.0392859,32.82365575
638.2358000003,56.23336588,30.55205635
638.4358000003,52.53752725,35.91353706
638.6358000003,58.30259131,37.27443336
638.8358000003,53.79331726,33.89694893
639.0358000003,56.66891863,35.2982782
639.2358000003,53.34631538,34.70177336
639.4358000003,51.75322775,36.90180529
639.6358000003,49.71309648,30.63027439
639.8358000003,52.0073249,41.91584383
640.0358000003,50.29640257,38.11840249
640.2358000003,55.16828464,40.66519805
640.4358000003,40.40494402,41.39595667
640.6358000003,49.10324243,46.09030546
640.8358000003,50.43614378,44.37676145
641.0358000003,47.08133098,46.04722447
641.2358000003,54.12701007,40.86412728
641.4358000003,44.09200821,44.26429604
641.6358000003,46.48992541,44.23737611
641.8358000003,44.99212808,47.19628113
642.0358000003,43.99606488,48.15321774
642.2358000003,47.30100446,48.34608664
642.4358000003,39.68146606,46.76751126
642.6358000003,46.36159806,50.49714302
642.8358000003,40.86125092,50.33629859
643.0358000003,44.87517952,48.69231117
643.2358000003,40.08838865,54.52153738
643.4358000003,47.20132001,52.0081293
643.6358000003,41.68836591,51.42270535
643.8358000003,39.50444381,52.47390358
644.0358000003,29.73926162,54.46212408
644.2358000003,34.0606216,52.47721307
644.4358000003,32.31646702,55.66826436
644.6358000003,28.28536255,55.71984065
644.8358000003,32.06728395,51.19393023
645.0358000003,33.31514626,53.79626323
645.2358000003,30.7719347,52.2074499
645.4358000003,30.95425548,57.98187516
645.6358000003,29.19797522,62.18798045
645.8358000003,26.92396876,54.37142
646.0358000003,20.41955026,57.54182137
646.2358000003,22.74449439,54.07530279
646.4358000003,25.4858284,61.88030276
646.6358000003,19.27210487,57.76136963
646.8358000003,18.26277637,61.14050425
647.0358000003,20.53945675,61.14588102
647.2358000003,21.71193361,65.38328973
647.4358000003,18.18409146,61.48203051
647.6358000003,22.03638715,60.24559309
647.8358000003,17.44359209,63.08344882
648.0358000003,12.26142418,60.93536323
648.2358000003,13.33876327,63.02169318
648.4358000003,10.41255274,62.49797799
648.6358000003,16.15057606,59.14156276
648.8358000003,10.0797518,61.78988697
649.0358000003,10.318983,61.28503682
649.2358000003,6.982170481,64.42730097
649.4358000003,5.948886339,63.62407114
649.6358000003,8.507491039,60.52843839
649.8358000003,6.95601193,62.56595113
650.0358000003,10.33700893,61.76760303
650.2358000003,7.609587424,63.15596125
650.4358000003,2.425622933,64.87403526
650.6358000003,10.80934128,58.20088601
650.8358000003,8.215881708,65.10806207
651.0358000003,8.971542118,57.69837358
651.2358000003,0.310671697,62.02318424
651.4358000003,4.604684965,58.75725081
651.6358000003,2.153381861,60.26912016
651.8358000003,0.639137696,63.62778354
652.0358000003,5.797497128,63.37951725
652.2358000003,8.34598963,63.42280304
652.4358000003,8.180253308,67.6696671
652.6358000003,6.704985188,67.92562365
652.8358000003,8.096864824,64.85872625
653.0358000003,7.154528418,65.29734639
653.2358000003,5.524768486,70.59664768
653.4358000003,2.006558117,64.3153591
653.6358000003,1.356676343,64.97032921
653.8358000003,0.866825287,64.60345402
654.0358000003,5.177270915,58.1639112
654.2358000003,-0.476731068,63.82070301
654.4358000003,5.182323875,62.11692895
654.6358000003,6.677903954,61.05378428
654.8358000003,1.619074195,69.22996304
655.0358000003,1.056149385,66.31375412
655.2358000003,4.75576781,61.85325479
655.4358000003,-1.106970162,61.29040221
655.6358000003,-3.462935169,62.51029754
655.8358000003,-5.412119027,64.02525798
656.0358000003,-5.512030588,57.99921044
656.2358000003,-1.807620287,58.95418731
656.4358000003,0.066032125,61.91755933
656.6358000003,-3.540956317,64.32454183
656.8358000003,-0.886874923,61.62299974
657.0358000003,-4.999731856,63.67106212
657.2358000003,-7.982651408,59.77976474
657.4358000003,-3.316129384,58.94902675
657.6358000003,-6.555837981,63.2815401
657.8358000003,-9.982850881,62.34262994
658.0358000003,-5.945017104,59.41865674
658.2358000003,-8.274463244,65.6487954
658.4358000003,-12.58248174,61.51762952
658.6358000003,-9.728576625,61.91205942
658.8358000003,-13.35339266,57.88240552
659.0358000003,-13.48131231,60.80162152
659.2358000003,-20.53518406,65.89828254
659.4358000003,-12.84068035,63.41621176
659.6358000003,-21.13386838,63.03607707
659.8358000003,-19.59394583,60.96437631
660.0358000003,-14.51445408,60.10571993
660.2358000003,-19.64413676,63.23861397
660.4358000003,-17.60183604,60.46103715
660.6358000003,-18.27333424,59.68996905
660.8358000003,-12.66553136,66.52227731
661.0358000003,-13.98267056,63.02103405
661.2358000003,-17.04787074,60.26650536
661.4358000003,-20.53784491,62.70010692
661.6358000003,-18.20024227,59.01389807
661.8358000003,-19.18045262,62.56754208
662.0358000003,-18.49896646,61.43760142
662.2358000003,-19.09128032,60.3758942
662.4358000003,-18.65276295,58.13870272
662.6358000003,-25.42936587,61.59830821
662.8358000003,-19.68809532,58.87910159
663.0358000003,-25.89326324,57.00588113
663.2358000003,-28.8794794,60.3178764
663.4358000003,-29.12919593,63.12107484
663.6358000003,-24.99828731,57.48384801
663.8358000003,-27.44397244,61.23726222
664.0358000003,-29.27642061,55.80548755
664.2358000003,-25.06403216,59.71417577
664.4358000003,-26.94087971,57.3800123
664.6358000003,-24.36736695,56.37549205
664.8358000003,-30.71679644,60.0537191
665.0358000003,-28.42991111,50.74376333
665.2358000003,-23.62732243,57.14243323
665.4358000003,-25.12878059,56.40658085
665.6358000003,-26.44428099,56.36025843
665.8358000003,-22.14271254,54.13677311
666.0358000003,-26.57284209,53.87588298
666.2358000003,-28.23444322,56.84684493
666.4358000003,-30.06823228,63.17535374
666.6358000003,-26.75543246,54.58917366
666.8358000003,-31.74757121,51.89411876
667.0358000003,-34.18761872,51.20193073
667.2358000003,-27.78043735,53.32539432
667.4358000003,-28.9193625,53.13181648
667.6358000003,-26.66951756,60.27068895
667.8358000003,-25.33721668,49.78001782
668.0358000003,-30.46303654,57.07724962
668.2358000003,-30.89504851,55.88057543
668.4358000003,-27.20597295,59.89896856
668.6358000003,-29.77249303,57.75852949
668.8358000003,-32.69514252,54.17032621
669.0358000003,-30.81874028,53.06314873
669.2358000003,-31.47928163,58.74582048
669.4358000003,-31.96223164,53.84592106
669.6358000003,-29.1842759,55.74988299
669.8358000003,-27.65101775,51.15407168
670.0358000003,-33.72293154,51.87591669
670.2358000003,-33.79340703,45.57963514
670.4358000003,-34.65327393,50.61917812
670.6358000003,-34.67031855,48.56644722
670.8358000003,-39.54419555,50.39063749
671.0358000003,-34.07031176,54.61275131
671.2358000003,-36.06555494,54.4308115
671.4358000003,-38.38366545,49.3773205
671.6358000003,-37.70997437,49.47444684
671.8358000003,-37.34351773,52.56018951
672.0358000003,-37.39610857,46.16811416
672.2358000003,-42.98935899,49.30363264
672.4358000003,-41.23480544,51.09858762
672.6358000003,-43.85488726,47.70196884
672.8358000003,-39.36806271,48.1101931
673.0358000003,-48.04530639,49.5265764
673.2358000003,-42.10300379,46.68574342
673.4358000003,-42.02515581,39.18899962
673.6358000003,-50.40354264,46.46478029
673.8358000003,-42.22137249,42.45680662
674.0358000003,-41.15237035,47.31018713
674.2358000003,-46.61027365,41.51933669
674.4358000003,-46.79402892,46.05215421
674.6358000003,-44.66142432,42.20333762
674.8358000003,-50.12928973,44.35185968
675.0358000003,-53.81451908,43.94030964
675.2358000003,-46.4524935,35.44416586
675.4358000003,-43.84007301,42.94367977
675.6358000003,-48.3875113,41.70331015
675.8358000003,-51.83813326,44.23149407
676.0358000003,-48.64063034,41.20917683
676.2358000003,-52.73465781,41.97068742
676.4358000003,-47.93621022,37.70713612
676.6358000003,-51.85657924,41.73066361
676.8358000003,-47.98203477,38.71475779
677.0358000003,-51.45489068,41.1190733
677.2358000003,-46.69068294,46.92324128
677.4358000003,-51.36447365,39.20879025
677.6358000003,-49.04740775,32.53297048
677.8358000003,-51.59860966,38.71070251
678.0358000003,-51.1968611,38.09209692
678.2358000003,-54.60074412,36.30938109
678.4358000003,-52.65413587,40.10300346
678.6358000003,-54.99594819,35.24819447
678.8358000003,-47.73189421,33.53272466
679.0358000003,-53.12518398,35.82884037
679.2358000003,-55.42017634,34.35973898
679.4358000003,-52.23238695,33.01546518
679.6358000003,-49.41896685,34.30281494
679.8358000003,-47.2756597,36.84591098
680.0358000003,-58.38196696,34.74524712
680.2358000003,-53.76475222,34.56675166
680.4358000003,-54.66848389,32.84051227
680.6358000003,-53.65152593,32.68583248
680.8358000003,-53.22168691,29.75440369
681.0358000003,-53.7887586,37.60865863
681.2358000003,-57.86761081,32.05321445
681.4358000003,-54.57772707,33.79817052
681.6358000003,-55.57424283,30.01678276
681.8358000003,-53.37296524,35.32701954
682.0358000003,-53.0562235,32.2182301
682.2358000003,-58.34549004,33.23848057
682.4358000003,-59.91227505,35.89841707
682.6358000003,-57.02423995,32.4458239
682.8358000003,-52.20051412,26.80283037
683.0358000003,-52.9748062,35.30083027
683.2358000003,-57.68196781,29.32211276
683.4358000003,-50.11434485,31.32527599
683.6358000003,-56.53634627,32.60600849
683.8358000003,-57.38775582,23.81311417
684.0358000003,-59.23650531,28.44773847
684.2358000003,-52.85667758,32.45441179
684.4358000003,-57.4787973,26.24700372
684.6358000003,-57.35588477,24.48096812
684.8358000003,-56.89912588,27.98089725
685.0358000003,-55.60730644,28.03046063
685.2358000003,-66.96250742,22.90284242
685.4358000003,-53.59517147,28.65421286
685.6358000003,-64.0274164,24.22257007
685.8358000003,-57.27962192,20.42861193
686.0358000003,-58.21110977,26.30082576
686.2358000003,-61.50936079,19.00583676
686.4358000003,-57.5788413,19.44816208
686.6358000003,-60.82561971,21.98624774
686.8358000003,-55.30912683,21.57233827
687.0358000003,-57.08220838,22.17397832
687.2358000003,-63.14018679,17.7294843
687.4358000003,-62.37791663,15.50307547
687.6358000003,-65.86489748,16.80218618
687.8358000003,-67.20411101,14.42921624
688.0358000003,-70.27568434,17.0253265
688.2358000003,-61.63836303,12.66780401
688.4358000003,-59.18988655,12.8101113
688.6358000003,-57.4610728,7.20357093
688.8358000003,-64.17182264,13.36728821
689.0358000003,-59.10455228,19.25589227
689.2358000003,-63.01339951,12.41213593
689.4358000003,-70.2544884,8.605605419
689.6358000003,-63.97525633,13.0330405
689.8358000003,-63.32171564,7.91193141
690.0358000003,-62.64602682,7.101451842
690.2358000003,-62.38642145,6.653646973
690.4358000003,-59.71730026,8.819917479
690.6358000003,-64.22291882,10.44081433
690.8358000003,-64.64430875,3.063712587
691.0358000003,-64.16792316,7.873669326
691.2358000003,-67.26810695,2.108572253
691.4358000003,-63.00368766,8.861881634
691.6358000003,-66.94421212,5.119076091
691.8358000003,-65.52915582,10.02253264
692.0358000003,-62.68290727,2.884455536
692.2358000003,-63.04772467,4.667473718
692.4358000003,-66.68756897,8.16476114
692.6358000003,-64.37626168,5.465102144
692.8358000003,-68.52361621,0.421535642
693.0358000003,-64.14855364,2.619816545
693.2358000003,-64.71554663,4.996661179
693.4358000003,-65.67458209,7.492652692
693.6358000003,-62.02926736,1.095814223
693.8358000003,-58.99130531,0.585589471
694.0358000003,-63.95823412,2.524859978
694.2358000003,-60.70602125,3.420221025
694.4358000003,-63.82255748,6.38440343
694.6358000003,-62.33567591,6.003213948
694.8358000003,-63.38367306,2.584692391
695.0358000003,-61.9161061,5.376499222
695.2358000003,-65.44282426,-3.194760437
695.4358000003,-66.72972163,3.737023104
695.6358000003,-65.41267067,0.149069627
695.8358000003,-63.12875806,-1.231378507
696.0358000003,-62.18050502,-5.321199646
696.2358000003,-63.46809857,-5.783538661
696.4358000003,-63.88188939,-1.933358972
696.6358000003,-63.37881144,0.969515201
696.8358000003,-66.01210124,-0.399128166
697.0358000003,-71.29861843,-5.756163363
697.2358000003,-64.79520335,-2.967112974
697.4358000003,-66.51552941,-6.214131756
697.6358000003,-58.22208602,-4.9868674
697.8358000003,-63.37692224,-5.59403658
698.0358000003,-58.07596148,-6.35187152
698.2358000003,-64.02271824,-4.344703915
698.4358000003,-65.59458572,-7.790050086
698.6358000003,-64.87511556,-8.568648357
698.8358000003,-63.56795087,-4.227656298
699.0358000003,-69.31151137,-8.416829594
699.2358000003,-66.02201855,-12.60051437
699.4358000003,-63.22543962,-5.69841149
699.6358000003,-65.06404046,-12.67009637
699.8358000003,-61.62291901,-13.25835933
700.0358000003,-61.04578697,-9.367782474
700.2358000003,-63.38806933,-10.21188189
700.4358000003,-63.7088835,-12.77355485
700.6358000003,-61.5642186,-12.74122403
700.8358000003,-62.00551699,-12.35506852
701.0358000003,-65.30935729,-9.960144389
701.2358000003,-60.95446171,-10.75169727
701.4358000003,-58.84159564,-17.97573247
701.6358000003,-57.86261559,-16.9272635
701.8358000003,-59.67413834,-14.0843438
702.0358000003,-58.62996788,-16.76909535
702.2358000003,-64.79683693,-21.06520737
702.4358000003,-58.2896312,-19.23266076
702.6358000003,-63.68469087,-25.25048658
702.8358000003,-60.33700499,-21.18901357
703.0358000003,-57.45572536,-23.22281361
703.2358000003,-58.34460095,-24.37819717
703.4358000003,-55.39231201,-23.05348041
703.6358000003,-57.33464518,-23.36975253
703.8358000003,-60.87792597,-18.03925434
704.0358000003,-58.16166262,-22.21902002
704.2358000003,-62.60077623,-25.97004751
704.4358000003,-57.55242774,-29.61917705
704.6358000003,-55.49168822,-26.39368239
704.8358000003,-56.90452585,-30.02032539
705.0358000003,-56.33167465,-24.46151492
705.2358000003,-61.04966554,-23.48266026
705.4358000003,-57.95403334,-31.29758831
705.6358000003,-60.41767639,-37.52706705
705.8358000003,-58.78024182,-26.73323583
706.0358000003,-55.4505222,-30.71569263
706.2358000003,-50.94671679,-23.73116831
706.4358000003,-57.27663816,-30.1709676
706.6358000003,-54.61711487,-38.07844168
706.8358000003,-54.80275754,-31.83743055
707.0358000003,-53.46658677,-27.42809489
707.2358000003,-52.38032578,-30.59749578
707.4358000003,-54.2460154,-27.56586609
707.6358000003,-58.7519293,-31.66362246
707.8358000003,-48.90754065,-31.90864098
708.0358000003,-51.36680114,-30.0340563
708.2358000003,-56.32826447,-30.72592695
708.4358000003,-61.83562671,-30.41549585
708.6358000003,-53.03730414,-28.50000308
708.8358000003,-50.11072565,-36.50503135
709.0358000003,-51.99974685,-32.38600289
709.2358000003,-56.35149513,-40.20750298
709.4358000003,-48.8288353,-36.99232911
709.6358000003,-47.57031361,-33.69673642
709.8358000003,-50.02557495,-34.52167
710.0358000003,-47.32463313,-36.73952611
710.2358000003,-49.83298695,-35.34910613
710.4358000003,-51.36512648,-38.94931892
710.6358000003,-54.50280572,-40.20453226
710.8358000003,-47.43273697,-41.5822314
711.0358000003,-45.93038077,-45.15042021
711.2358000003,-47.8861942,-42.52171888
711.4358000003,-46.74154218,-41.39710732
711.6358000003,-43.78716084,-46.67831976
711.8358000003,-41.64075572,-45.95851637
712.0358000003,-43.42599444,-46.09813474
712.2358000003,-41.5906605,-45.57277868
712.4358000003,-44.39168993,-48.6577483
712.6358000003,-42.65608196,-51.44004953
712.8358000003,-37.60296639,-50.79971183
713.0358000003,-34.74749266,-50.95018721
713.2358000003,-38.21908167,-56.31932193
713.4358000003,-36.43246273,-53.91176431
713.6358000003,-34.09903982,-53.39023649
713.8358000003,-35.30206955,-57.53900469
714.0358000003,-32.73856428,-51.6629093
714.2358000003,-26.16847508,-56.8745293
714.4358000003,-28.37163235,-57.86050353
714.6358000003,-27.45369805,-58.66652505
714.8358000003,-25.55012479,-53.48810679
715.0358000003,-29.116959,-58.59988793
715.2358000003,-25.26522899,-56.15552722
715.4358000003,-22.82759897,-55.84671353
715.6358000003,-25.41764504,-59.01554155
715.8358000003,-24.48012408,-62.27428914
716.0358000003,-18.21621928,-61.93276285
716.2358000003,-19.01724789,-60.46911684
716.4358000003,-20.87853175,-63.62683602
716.6358000003,-13.34120712,-67.97102364
716.8358000003,-14.05379776,-57.18117121
717.0358000003,-13.73524686,-65.34396231
717.2358000003,-16.18839206,-64.71201867
717.4358000003,-15.35750035,-60.75349465
717.6358000003,-10.61916884,-61.40646395
717.8358000003,-11.42189802,-64.575513
718.0358000003,-11.94362199,-62.01369668
718.2358000003,-4.293576654,-62.21699081
718.4358000003,-6.028346212,-62.93278795
718.6358000003,-0.052809117,-61.62714795
718.8358000003,0.390686564,-58.67496487
719.0358000003,2.498522552,-61.37577069
719.2358000003,0.616024411,-64.85751864
719.4358000003,4.272006064,-64.78142735
719.6358000003,6.50279262,-62.95074794
719.8358000003,6.507501205,-65.8140981
720.0358000003,7.584601985,-65.02872061
720.2358000003,0.12197001,-66.38153909
720.4358000003,11.83648904,-55.02869013
720.6358000003,3.454065006,-62.73904135
720.8358000003,5.380229918,-59.71416439
721.0358000003,10.38769446,-68.25335671
721.2358000003,15.17933017,-59.23631428
721.4358000003,8.277786087,-62.75059628
721.6358000003,16.19620181,-63.129203
721.8358000003,18.41011686,-60.02010395
722.0358000003,15.12959266,-57.64181976
722.2358000003,18.51008893,-60.0992204
722.4358000003,21.16444215,-60.61842931
722.6358000003,21.93954501,-64.50379521
722.8358000003,25.7712615,-57.83540304
723.0358000003,28.54699216,-60.47802451
723.2358000003,23.45623244,-60.40977904
723.4358000003,30.40291491,-57.85173361
723.6358000003,25.75984763,-56.90371558
