date,wind_direction_10m_dominant,wind_speed_10m_mean,weather_code
2018-10-24 00:00:00+00:00,302.28064,8.547428,3.0
2018-10-25 00:00:00+00:00,289.4073,7.676119,3.0
2018-10-26 00:00:00+00:00,282.6307,12.035337,51.0
2018-10-27 00:00:00+00:00,352.02844,9.752849,3.0
2018-10-28 00:00:00+00:00,32.603214,23.708426,71.0
2018-10-29 00:00:00+00:00,16.675077,21.163471,51.0
2018-10-30 00:00:00+00:00,256.60748,17.700413,61.0
2018-10-31 00:00:00+00:00,132.75893,13.361991,55.0
2018-11-01 00:00:00+00:00,195.76273,14.559198,61.0
2018-11-02 00:00:00+00:00,342.14758,8.68504,3.0
2018-11-03 00:00:00+00:00,68.84921,6.335001,3.0
2018-11-04 00:00:00+00:00,132.18213,9.031919,3.0
2018-11-05 00:00:00+00:00,132.77034,10.584959,3.0
2018-11-06 00:00:00+00:00,167.73972,17.14956,3.0
2018-11-07 00:00:00+00:00,182.37128,20.718456,53.0
2018-11-08 00:00:00+00:00,152.76735,11.52619,51.0
2018-11-09 00:00:00+00:00,171.98654,14.003579,51.0
2018-11-10 00:00:00+00:00,193.63039,22.767517,55.0
2018-11-11 00:00:00+00:00,197.7033,19.083458,61.0
2018-11-12 00:00:00+00:00,206.0483,8.046762,63.0
2018-11-13 00:00:00+00:00,219.31908,12.72889,3.0
2018-11-14 00:00:00+00:00,137.05354,8.230252,3.0
2018-11-15 00:00:00+00:00,120.31113,8.507988,3.0
2018-11-16 00:00:00+00:00,81.19906,8.465681,3.0
2018-11-17 00:00:00+00:00,75.54013,12.854688,2.0
2018-11-18 00:00:00+00:00,63.930584,14.107241,0.0
2018-11-19 00:00:00+00:00,43.044006,17.871977,51.0
2018-11-20 00:00:00+00:00,73.49892,12.173127,73.0
2018-11-21 00:00:00+00:00,100.9833,7.3495812,3.0
2018-11-22 00:00:00+00:00,111.56865,7.520544,51.0
2018-11-23 00:00:00+00:00,110.071625,8.353772,61.0
2018-11-24 00:00:00+00:00,197.6502,10.770179,55.0
2018-11-25 00:00:00+00:00,56.768288,12.015547,55.0
2018-11-26 00:00:00+00:00,349.8223,10.935743,51.0
2018-11-27 00:00:00+00:00,189.87822,11.789936,61.0
2018-11-28 00:00:00+00:00,194.13606,17.543625,63.0
2018-11-29 00:00:00+00:00,186.13057,18.80349,61.0
2018-11-30 00:00:00+00:00,226.33214,15.064221,3.0
2018-12-01 00:00:00+00:00,198.33977,20.429985,61.0
2018-12-02 00:00:00+00:00,229.86751,22.122398,61.0
2018-12-03 00:00:00+00:00,244.11058,24.050184,61.0
2018-12-04 00:00:00+00:00,258.27493,9.245206,53.0
2018-12-05 00:00:00+00:00,183.59348,13.934785,61.0
2018-12-06 00:00:00+00:00,235.4914,12.902456,51.0
2018-12-07 00:00:00+00:00,234.0452,25.754154,63.0
2018-12-08 00:00:00+00:00,243.17595,28.840954,51.0
2018-12-09 00:00:00+00:00,273.15305,27.532965,53.0
2018-12-10 00:00:00+00:00,285.10513,13.335328,51.0
2018-12-11 00:00:00+00:00,174.92052,5.301106,3.0
2018-12-12 00:00:00+00:00,94.78308,11.276119,3.0
2018-12-13 00:00:00+00:00,85.211586,14.618763,2.0
2018-12-14 00:00:00+00:00,45.423096,7.540029,3.0
2018-12-15 00:00:00+00:00,146.96866,14.696643,61.0
2018-12-16 00:00:00+00:00,209.81252,12.097286,53.0
2018-12-17 00:00:00+00:00,228.16234,12.971646,51.0
2018-12-18 00:00:00+00:00,164.64981,16.52447,55.0
2018-12-19 00:00:00+00:00,206.40349,16.947872,53.0
2018-12-20 00:00:00+00:00,217.72057,20.420639,51.0
2018-12-21 00:00:00+00:00,227.78139,28.660006,61.0
2018-12-22 00:00:00+00:00,250.40683,19.059267,51.0
2018-12-23 00:00:00+00:00,237.04341,19.882303,55.0
2018-12-24 00:00:00+00:00,24.205893,9.719574,61.0
2018-12-25 00:00:00+00:00,96.90346,7.3287826,3.0
2018-12-26 00:00:00+00:00,117.97938,7.170605,3.0
2018-12-27 00:00:00+00:00,162.6862,6.7133846,3.0
2018-12-28 00:00:00+00:00,270.8303,3.554248,3.0
2018-12-29 00:00:00+00:00,211.90105,9.302162,51.0
2018-12-30 00:00:00+00:00,269.12308,6.4923134,51.0
2018-12-31 00:00:00+00:00,295.04617,6.1492205,51.0
2019-01-01 00:00:00+00:00,302.89578,10.312613,51.0
2019-01-02 00:00:00+00:00,350.46683,10.237444,3.0
2019-01-03 00:00:00+00:00,7.819478,7.9149446,3.0
2019-01-04 00:00:00+00:00,358.03357,7.6531796,3.0
2019-01-05 00:00:00+00:00,316.92358,10.032039,3.0
2019-01-06 00:00:00+00:00,284.69022,6.4820642,51.0
2019-01-07 00:00:00+00:00,267.7276,9.718444,51.0
2019-01-08 00:00:00+00:00,302.55765,16.83405,53.0
2019-01-09 00:00:00+00:00,334.16275,17.48411,51.0
2019-01-10 00:00:00+00:00,344.53275,9.156467,3.0
2019-01-11 00:00:00+00:00,296.51807,8.626874,51.0
2019-01-12 00:00:00+00:00,266.79486,15.480855,51.0
2019-01-13 00:00:00+00:00,282.20886,24.335333,51.0
2019-01-14 00:00:00+00:00,306.45694,14.854486,51.0
2019-01-15 00:00:00+00:00,248.73865,8.900235,3.0
2019-01-16 00:00:00+00:00,208.21861,13.843668,53.0
2019-01-17 00:00:00+00:00,273.89005,16.757526,53.0
2019-01-18 00:00:00+00:00,159.6383,7.5052686,3.0
2019-01-19 00:00:00+00:00,134.05545,10.977343,73.0
2019-01-20 00:00:00+00:00,22.995392,8.456236,51.0
2019-01-21 00:00:00+00:00,324.93402,5.9367785,3.0
2019-01-22 00:00:00+00:00,193.60693,12.866785,75.0
2019-01-23 00:00:00+00:00,313.871,15.503838,73.0
2019-01-24 00:00:00+00:00,239.1577,7.0784016,73.0
2019-01-25 00:00:00+00:00,229.10518,8.514697,71.0
2019-01-26 00:00:00+00:00,229.57674,18.879435,51.0
2019-01-27 00:00:00+00:00,262.42136,25.683146,51.0
2019-01-28 00:00:00+00:00,290.92307,16.472174,3.0
2019-01-29 00:00:00+00:00,143.06061,14.304147,75.0
2019-01-30 00:00:00+00:00,273.81836,15.734895,75.0
2019-01-31 00:00:00+00:00,146.33601,14.310692,73.0
2019-02-01 00:00:00+00:00,171.20633,8.928606,53.0
2019-02-02 00:00:00+00:00,325.7535,17.672646,53.0
2019-02-03 00:00:00+00:00,321.06006,14.091998,3.0
2019-02-04 00:00:00+00:00,183.75162,13.808129,51.0
2019-02-05 00:00:00+00:00,172.84697,7.747399,3.0
2019-02-06 00:00:00+00:00,191.25,14.374742,55.0
2019-02-07 00:00:00+00:00,236.11923,20.186806,61.0
2019-02-08 00:00:00+00:00,205.44489,26.27111,51.0
2019-02-09 00:00:00+00:00,229.01468,25.005423,53.0
2019-02-10 00:00:00+00:00,241.4739,31.211563,63.0
2019-02-11 00:00:00+00:00,286.91425,12.807686,51.0
2019-02-12 00:00:00+00:00,161.42062,5.2459006,3.0
2019-02-13 00:00:00+00:00,130.1371,8.365358,3.0
2019-02-14 00:00:00+00:00,126.7014,8.491105,2.0
2019-02-15 00:00:00+00:00,155.7412,9.195322,0.0
2019-02-16 00:00:00+00:00,179.1697,8.751416,3.0
2019-02-17 00:00:00+00:00,179.92548,11.869693,3.0
2019-02-18 00:00:00+00:00,195.35611,9.7821,51.0
2019-02-19 00:00:00+00:00,252.74371,6.6307173,51.0
2019-02-20 00:00:00+00:00,179.70084,6.738923,3.0
2019-02-21 00:00:00+00:00,217.19594,4.9593163,2.0
2019-02-22 00:00:00+00:00,36.07369,5.841739,3.0
2019-02-23 00:00:00+00:00,85.068405,10.071143,0.0
2019-02-24 00:00:00+00:00,76.94209,9.381808,1.0
2019-02-25 00:00:00+00:00,69.68325,9.588042,0.0
2019-02-26 00:00:00+00:00,98.07826,9.637175,0.0
2019-02-27 00:00:00+00:00,183.05281,6.884084,0.0
2019-02-28 00:00:00+00:00,251.49231,19.19807,61.0
2019-03-01 00:00:00+00:00,281.6336,15.358239,51.0
2019-03-02 00:00:00+00:00,230.95108,16.574009,55.0
2019-03-03 00:00:00+00:00,216.16125,27.032484,61.0
2019-03-04 00:00:00+00:00,235.64561,30.305735,55.0
2019-03-05 00:00:00+00:00,217.64433,18.345566,63.0
2019-03-06 00:00:00+00:00,176.37634,19.658056,55.0
2019-03-07 00:00:00+00:00,238.19765,25.291483,61.0
2019-03-08 00:00:00+00:00,237.4885,20.201859,61.0
2019-03-09 00:00:00+00:00,245.30075,20.553282,53.0
2019-03-10 00:00:00+00:00,259.67654,30.82766,61.0
2019-03-11 00:00:00+00:00,281.4657,20.95418,53.0
2019-03-12 00:00:00+00:00,213.84454,23.765356,63.0
2019-03-13 00:00:00+00:00,259.38458,26.393019,51.0
2019-03-14 00:00:00+00:00,260.1548,26.324575,61.0
2019-03-15 00:00:00+00:00,259.72635,27.256971,53.0
2019-03-16 00:00:00+00:00,227.29459,24.941645,3.0
2019-03-17 00:00:00+00:00,255.45029,22.257908,61.0
2019-03-18 00:00:00+00:00,286.46436,13.598008,53.0
2019-03-19 00:00:00+00:00,278.88052,3.900048,3.0
2019-03-20 00:00:00+00:00,6.808965,5.453392,3.0
2019-03-21 00:00:00+00:00,22.03377,8.398958,0.0
2019-03-22 00:00:00+00:00,329.33115,5.56824,3.0
2019-03-23 00:00:00+00:00,13.946554,7.679388,3.0
2019-03-24 00:00:00+00:00,347.76913,10.247322,51.0
2019-03-25 00:00:00+00:00,344.7345,15.618808,3.0
2019-03-26 00:00:00+00:00,2.915225,10.043175,3.0
2019-03-27 00:00:00+00:00,18.277208,9.183692,3.0
2019-03-28 00:00:00+00:00,29.357658,11.509448,3.0
2019-03-29 00:00:00+00:00,80.45333,8.453251,3.0
2019-03-30 00:00:00+00:00,166.91551,8.098733,3.0
2019-03-31 00:00:00+00:00,29.92048,10.985278,1.0
2019-04-01 00:00:00+00:00,73.66903,10.073743,3.0
2019-04-02 00:00:00+00:00,228.97467,14.630219,61.0
2019-04-03 00:00:00+00:00,219.1019,10.710486,71.0
2019-04-04 00:00:00+00:00,195.7607,10.054788,3.0
2019-04-05 00:00:00+00:00,113.93959,12.601889,3.0
2019-04-06 00:00:00+00:00,92.581215,11.626605,51.0
2019-04-07 00:00:00+00:00,266.5684,9.190183,3.0
2019-04-08 00:00:00+00:00,279.6762,7.4405036,3.0
2019-04-09 00:00:00+00:00,340.37897,7.372286,55.0
2019-04-10 00:00:00+00:00,13.000149,12.371792,51.0
2019-04-11 00:00:00+00:00,17.932953,14.766967,1.0
2019-04-12 00:00:00+00:00,21.214558,13.800907,3.0
2019-04-13 00:00:00+00:00,30.880423,12.612949,3.0
2019-04-14 00:00:00+00:00,51.409428,10.315404,3.0
2019-04-15 00:00:00+00:00,96.74119,13.196515,3.0
2019-04-16 00:00:00+00:00,231.89897,7.940207,51.0
2019-04-17 00:00:00+00:00,98.30121,8.386513,3.0
2019-04-18 00:00:00+00:00,80.85122,12.367474,3.0
2019-04-19 00:00:00+00:00,51.212772,9.00016,3.0
2019-04-20 00:00:00+00:00,42.899914,11.413614,1.0
2019-04-21 00:00:00+00:00,48.197983,9.915609,3.0
2019-04-22 00:00:00+00:00,72.13498,7.6798544,3.0
2019-04-23 00:00:00+00:00,127.47627,7.2453184,55.0
2019-04-24 00:00:00+00:00,175.85208,17.126963,51.0
2019-04-25 00:00:00+00:00,175.73843,17.099886,61.0
2019-04-26 00:00:00+00:00,203.48941,12.955946,51.0
2019-04-27 00:00:00+00:00,260.0784,24.42476,53.0
2019-04-28 00:00:00+00:00,283.85672,16.532953,53.0
2019-04-29 00:00:00+00:00,28.227236,7.327339,3.0
2019-04-30 00:00:00+00:00,17.48175,9.286678,3.0
2019-05-01 00:00:00+00:00,340.7813,7.1369123,3.0
2019-05-02 00:00:00+00:00,304.80115,12.088492,61.0
2019-05-03 00:00:00+00:00,304.9756,8.830044,51.0
2019-05-04 00:00:00+00:00,346.0613,17.6511,53.0
2019-05-05 00:00:00+00:00,351.886,15.717756,51.0
2019-05-06 00:00:00+00:00,314.5937,5.306712,3.0
2019-05-07 00:00:00+00:00,153.6396,9.683661,53.0
2019-05-08 00:00:00+00:00,201.71649,18.741396,61.0
2019-05-09 00:00:00+00:00,254.67758,18.673824,61.0
2019-05-10 00:00:00+00:00,186.56458,8.927523,63.0
2019-05-11 00:00:00+00:00,323.63373,14.632871,63.0
2019-05-12 00:00:00+00:00,17.269222,14.066775,3.0
2019-05-13 00:00:00+00:00,43.764687,17.372253,1.0
2019-05-14 00:00:00+00:00,46.246105,16.214952,0.0
2019-05-15 00:00:00+00:00,53.66817,12.616718,2.0
2019-05-16 00:00:00+00:00,53.948006,10.731198,3.0
2019-05-17 00:00:00+00:00,37.268806,6.861629,51.0
2019-05-18 00:00:00+00:00,127.27038,6.65561,51.0
2019-05-19 00:00:00+00:00,332.50226,8.932406,55.0
2019-05-20 00:00:00+00:00,322.57846,12.617303,53.0
2019-05-21 00:00:00+00:00,316.0885,9.745854,53.0
2019-05-22 00:00:00+00:00,298.80258,5.2916145,3.0
2019-05-23 00:00:00+00:00,169.76805,5.9112573,3.0
2019-05-24 00:00:00+00:00,316.22137,10.13364,51.0
2019-05-25 00:00:00+00:00,302.54172,8.185832,55.0
2019-05-26 00:00:00+00:00,267.2889,10.98103,51.0
2019-05-27 00:00:00+00:00,292.1396,13.631048,3.0
2019-05-28 00:00:00+00:00,292.01007,14.590137,53.0
2019-05-29 00:00:00+00:00,266.4102,8.477149,51.0
2019-05-30 00:00:00+00:00,265.78265,9.076323,51.0
2019-05-31 00:00:00+00:00,122.09255,6.58774,3.0
2019-06-01 00:00:00+00:00,142.83545,8.407658,2.0
2019-06-02 00:00:00+00:00,200.83778,13.636309,3.0
2019-06-03 00:00:00+00:00,288.6558,8.718044,53.0
2019-06-04 00:00:00+00:00,178.11311,14.292132,63.0
2019-06-05 00:00:00+00:00,269.86258,9.42782,61.0
2019-06-06 00:00:00+00:00,173.73949,10.181753,51.0
2019-06-07 00:00:00+00:00,177.37619,27.941618,61.0
2019-06-08 00:00:00+00:00,227.14856,23.223944,51.0
2019-06-09 00:00:00+00:00,67.352036,6.64317,51.0
2019-06-10 00:00:00+00:00,269.76926,11.803152,61.0
2019-06-11 00:00:00+00:00,153.24591,7.723216,51.0
2019-06-12 00:00:00+00:00,180.25499,11.342018,61.0
2019-06-13 00:00:00+00:00,200.3232,15.799471,51.0
2019-06-14 00:00:00+00:00,221.23276,7.7495832,61.0
2019-06-15 00:00:00+00:00,238.24911,12.5045595,61.0
2019-06-16 00:00:00+00:00,216.9006,11.472133,51.0
2019-06-17 00:00:00+00:00,142.84947,6.444997,3.0
2019-06-18 00:00:00+00:00,105.772934,9.722595,3.0
2019-06-19 00:00:00+00:00,227.9731,12.522666,63.0
2019-06-20 00:00:00+00:00,293.44427,10.684459,61.0
2019-06-21 00:00:00+00:00,353.1988,8.59811,3.0
2019-06-22 00:00:00+00:00,33.498844,9.467721,3.0
2019-06-23 00:00:00+00:00,111.7848,10.983253,3.0
2019-06-24 00:00:00+00:00,58.64115,11.182293,3.0
2019-06-25 00:00:00+00:00,277.09113,9.474222,3.0
2019-06-26 00:00:00+00:00,39.330074,18.045603,3.0
2019-06-27 00:00:00+00:00,44.103367,18.401968,0.0
2019-06-28 00:00:00+00:00,61.23244,13.211247,3.0
2019-06-29 00:00:00+00:00,110.24588,8.768193,1.0
2019-06-30 00:00:00+00:00,305.96475,13.8809,51.0
2019-07-01 00:00:00+00:00,316.4893,11.028037,53.0
2019-07-02 00:00:00+00:00,24.163723,11.133908,2.0
2019-07-03 00:00:00+00:00,34.409622,18.023865,3.0
2019-07-04 00:00:00+00:00,36.95056,12.905379,0.0
2019-07-05 00:00:00+00:00,26.848616,6.890495,3.0
2019-07-06 00:00:00+00:00,331.67776,9.294451,2.0
2019-07-07 00:00:00+00:00,20.229576,10.202893,3.0
2019-07-08 00:00:00+00:00,40.529743,15.900891,3.0
2019-07-09 00:00:00+00:00,35.817257,13.35588,3.0
2019-07-10 00:00:00+00:00,51.777233,5.696787,3.0
2019-07-11 00:00:00+00:00,311.63342,6.634521,51.0
2019-07-12 00:00:00+00:00,296.37793,14.864599,51.0
2019-07-13 00:00:00+00:00,4.6027737,11.955582,3.0
2019-07-14 00:00:00+00:00,23.669205,16.179634,3.0
2019-07-15 00:00:00+00:00,19.760206,12.665554,2.0
2019-07-16 00:00:00+00:00,26.021057,6.66647,3.0
2019-07-17 00:00:00+00:00,341.36868,7.7509203,3.0
2019-07-18 00:00:00+00:00,280.515,11.5569725,53.0
2019-07-19 00:00:00+00:00,232.45306,7.664569,51.0
2019-07-20 00:00:00+00:00,238.27113,14.272967,61.0
2019-07-21 00:00:00+00:00,306.01035,9.156676,3.0
2019-07-22 00:00:00+00:00,75.011024,5.5204096,3.0
2019-07-23 00:00:00+00:00,105.54833,10.541264,2.0
2019-07-24 00:00:00+00:00,352.6943,8.159225,2.0
2019-07-25 00:00:00+00:00,126.663895,10.382005,3.0
2019-07-26 00:00:00+00:00,316.61655,14.619409,63.0
2019-07-27 00:00:00+00:00,314.87723,15.165671,61.0
2019-07-28 00:00:00+00:00,292.6515,14.863243,51.0
2019-07-29 00:00:00+00:00,142.99738,8.471466,1.0
2019-07-30 00:00:00+00:00,217.81299,18.527527,51.0
2019-07-31 00:00:00+00:00,242.31364,11.968844,51.0
2019-08-01 00:00:00+00:00,342.50055,6.965685,3.0
2019-08-02 00:00:00+00:00,337.29126,10.070518,3.0
2019-08-03 00:00:00+00:00,36.98298,7.982591,3.0
2019-08-04 00:00:00+00:00,137.41953,7.5539546,3.0
2019-08-05 00:00:00+00:00,262.2914,11.715923,55.0
2019-08-06 00:00:00+00:00,229.52617,7.7714553,63.0
2019-08-07 00:00:00+00:00,262.15536,8.314441,51.0
2019-08-08 00:00:00+00:00,163.41563,7.3975863,51.0
2019-08-09 00:00:00+00:00,197.89195,15.235635,63.0
2019-08-10 00:00:00+00:00,227.21335,24.196564,3.0
2019-08-11 00:00:00+00:00,227.17474,10.2985115,51.0
2019-08-12 00:00:00+00:00,253.29222,11.092045,53.0
2019-08-13 00:00:00+00:00,260.12714,11.069962,51.0
2019-08-14 00:00:00+00:00,216.1583,10.745673,53.0
2019-08-15 00:00:00+00:00,273.19943,17.6953,51.0
2019-08-16 00:00:00+00:00,212.16882,10.803413,51.0
2019-08-17 00:00:00+00:00,209.3053,14.781539,61.0
2019-08-18 00:00:00+00:00,247.48874,13.41159,61.0
2019-08-19 00:00:00+00:00,265.79337,10.722254,3.0
2019-08-20 00:00:00+00:00,314.71844,9.1586,3.0
2019-08-21 00:00:00+00:00,30.165848,7.1599274,3.0
2019-08-22 00:00:00+00:00,8.146917,7.8489227,2.0
2019-08-23 00:00:00+00:00,44.354717,8.755275,3.0
2019-08-24 00:00:00+00:00,96.107056,8.126109,3.0
2019-08-25 00:00:00+00:00,44.418377,6.4801707,2.0
2019-08-26 00:00:00+00:00,46.548138,6.746244,0.0
2019-08-27 00:00:00+00:00,177.44716,9.89519,3.0
2019-08-28 00:00:00+00:00,249.44386,8.024512,53.0
2019-08-29 00:00:00+00:00,305.21765,10.117343,51.0
2019-08-30 00:00:00+00:00,36.581444,5.884046,3.0
2019-08-31 00:00:00+00:00,282.7656,12.189287,3.0
2019-09-01 00:00:00+00:00,312.491,11.2661295,3.0
2019-09-02 00:00:00+00:00,323.89783,8.087078,1.0
2019-09-03 00:00:00+00:00,307.1554,7.9207654,3.0
2019-09-04 00:00:00+00:00,269.54385,13.510206,51.0
2019-09-05 00:00:00+00:00,324.17493,13.516109,51.0
2019-09-06 00:00:00+00:00,303.01535,9.442252,51.0
2019-09-07 00:00:00+00:00,321.81573,12.505472,51.0
2019-09-08 00:00:00+00:00,337.4777,11.801346,3.0
2019-09-09 00:00:00+00:00,204.49855,7.0345592,3.0
2019-09-10 00:00:00+00:00,5.3362265,9.227994,3.0
2019-09-11 00:00:00+00:00,265.6856,10.727719,3.0
2019-09-12 00:00:00+00:00,274.93912,9.665657,51.0
2019-09-13 00:00:00+00:00,358.1971,7.5235105,3.0
2019-09-14 00:00:00+00:00,39.205563,11.1653185,3.0
2019-09-15 00:00:00+00:00,352.97165,6.8091745,0.0
2019-09-16 00:00:00+00:00,323.8479,8.917357,3.0
2019-09-17 00:00:00+00:00,18.005953,12.58054,51.0
2019-09-18 00:00:00+00:00,39.378613,18.377787,2.0
2019-09-19 00:00:00+00:00,47.523052,17.517189,1.0
2019-09-20 00:00:00+00:00,84.75728,16.483929,0.0
2019-09-21 00:00:00+00:00,130.0748,11.052211,3.0
2019-09-22 00:00:00+00:00,191.20013,14.942177,61.0
2019-09-23 00:00:00+00:00,214.65376,13.716404,51.0
2019-09-24 00:00:00+00:00,199.427,17.464634,61.0
2019-09-25 00:00:00+00:00,225.79803,17.746735,61.0
2019-09-26 00:00:00+00:00,220.20139,21.854181,61.0
2019-09-27 00:00:00+00:00,232.36548,19.224365,53.0
2019-09-28 00:00:00+00:00,230.53809,19.058483,3.0
2019-09-29 00:00:00+00:00,224.45123,28.133993,53.0
2019-09-30 00:00:00+00:00,230.50696,16.693768,51.0
2019-10-01 00:00:00+00:00,226.17284,19.999664,61.0
2019-10-02 00:00:00+00:00,327.60333,15.223099,51.0
2019-10-03 00:00:00+00:00,172.27827,6.452356,3.0
2019-10-04 00:00:00+00:00,251.2085,20.195276,63.0
2019-10-05 00:00:00+00:00,253.46188,8.654093,51.0
2019-10-06 00:00:00+00:00,267.0505,16.895607,53.0
2019-10-07 00:00:00+00:00,253.0691,13.413533,51.0
2019-10-08 00:00:00+00:00,235.47456,14.644647,55.0
2019-10-09 00:00:00+00:00,236.44426,20.422102,53.0
2019-10-10 00:00:00+00:00,240.35449,16.708654,53.0
2019-10-11 00:00:00+00:00,206.11383,16.378523,3.0
2019-10-12 00:00:00+00:00,193.42184,12.478868,51.0
2019-10-13 00:00:00+00:00,202.6292,16.151356,53.0
2019-10-14 00:00:00+00:00,158.77171,15.945733,53.0
2019-10-15 00:00:00+00:00,221.2938,12.376293,55.0
2019-10-16 00:00:00+00:00,195.40454,24.360336,63.0
2019-10-17 00:00:00+00:00,209.56326,12.014418,51.0
2019-10-18 00:00:00+00:00,213.97217,22.000532,61.0
2019-10-19 00:00:00+00:00,197.75107,11.104325,55.0
2019-10-20 00:00:00+00:00,26.337664,12.159124,61.0
2019-10-21 00:00:00+00:00,253.55476,12.168967,61.0
2019-10-22 00:00:00+00:00,41.330338,7.0092773,51.0
2019-10-23 00:00:00+00:00,85.198494,9.687403,51.0
2019-10-24 00:00:00+00:00,199.39217,15.599488,51.0
2019-10-25 00:00:00+00:00,195.09291,14.879991,51.0
2019-10-26 00:00:00+00:00,190.39915,16.636522,3.0
2019-10-27 00:00:00+00:00,13.813214,12.063902,53.0
2019-10-28 00:00:00+00:00,51.63623,15.117419,51.0
2019-10-29 00:00:00+00:00,64.8265,15.322228,53.0
2019-10-30 00:00:00+00:00,75.571724,9.769789,53.0
2019-10-31 00:00:00+00:00,75.52964,9.894463,53.0
2019-11-01 00:00:00+00:00,198.54308,15.822041,61.0
2019-11-02 00:00:00+00:00,215.07259,24.754534,53.0
2019-11-03 00:00:00+00:00,213.62994,17.4067,63.0
2019-11-04 00:00:00+00:00,216.99957,20.515795,53.0
2019-11-05 00:00:00+00:00,201.14859,9.49291,51.0
2019-11-06 00:00:00+00:00,254.51505,10.706592,53.0
2019-11-07 00:00:00+00:00,212.70956,17.313042,63.0
2019-11-08 00:00:00+00:00,82.33335,7.646684,3.0
2019-11-09 00:00:00+00:00,207.74818,11.236085,51.0
2019-11-10 00:00:00+00:00,111.1814,7.574875,53.0
2019-11-11 00:00:00+00:00,221.23938,16.526325,61.0
2019-11-12 00:00:00+00:00,238.79256,16.638556,51.0
2019-11-13 00:00:00+00:00,222.29741,15.187451,51.0
2019-11-14 00:00:00+00:00,170.42227,12.664644,61.0
2019-11-15 00:00:00+00:00,74.26791,12.188276,73.0
2019-11-16 00:00:00+00:00,145.9278,12.7125025,51.0
2019-11-17 00:00:00+00:00,9.103444,6.6821575,3.0
2019-11-18 00:00:00+00:00,294.36108,11.58731,61.0
2019-11-19 00:00:00+00:00,219.11398,5.6116877,3.0
2019-11-20 00:00:00+00:00,107.768585,11.09217,3.0
2019-11-21 00:00:00+00:00,153.5041,11.752607,51.0
2019-11-22 00:00:00+00:00,136.99628,19.02338,53.0
2019-11-23 00:00:00+00:00,127.25229,16.64975,55.0
2019-11-24 00:00:00+00:00,193.05724,7.843612,51.0
2019-11-25 00:00:00+00:00,167.77168,13.48433,51.0
2019-11-26 00:00:00+00:00,183.89359,17.880653,63.0
2019-11-27 00:00:00+00:00,215.61096,25.707037,63.0
2019-11-28 00:00:00+00:00,240.80045,21.02183,51.0
2019-11-29 00:00:00+00:00,315.339,8.759466,51.0
2019-11-30 00:00:00+00:00,91.93827,13.935071,51.0
2019-12-01 00:00:00+00:00,20.052141,14.172645,51.0
2019-12-02 00:00:00+00:00,2.3983846,8.855474,3.0
2019-12-03 00:00:00+00:00,49.308174,8.214988,3.0
2019-12-04 00:00:00+00:00,82.099335,6.775668,3.0
2019-12-05 00:00:00+00:00,220.26247,6.0622535,3.0
2019-12-06 00:00:00+00:00,214.53226,18.990923,55.0
2019-12-07 00:00:00+00:00,231.6003,11.958038,51.0
2019-12-08 00:00:00+00:00,231.92166,23.76288,61.0
2019-12-09 00:00:00+00:00,279.9041,26.258297,53.0
2019-12-10 00:00:00+00:00,189.39618,15.95875,53.0
2019-12-11 00:00:00+00:00,227.04704,14.558619,63.0
2019-12-12 00:00:00+00:00,197.28583,20.48164,61.0
2019-12-13 00:00:00+00:00,257.39453,26.722347,61.0
2019-12-14 00:00:00+00:00,242.68297,24.93463,61.0
2019-12-15 00:00:00+00:00,220.37163,19.279661,51.0
2019-12-16 00:00:00+00:00,157.6568,9.231666,61.0
2019-12-17 00:00:00+00:00,201.25467,13.586561,53.0
2019-12-18 00:00:00+00:00,162.07817,12.918096,3.0
2019-12-19 00:00:00+00:00,161.93849,19.0334,51.0
2019-12-20 00:00:00+00:00,193.84799,23.175253,63.0
2019-12-21 00:00:00+00:00,190.07611,21.874912,61.0
2019-12-22 00:00:00+00:00,247.69276,23.408342,61.0
2019-12-23 00:00:00+00:00,253.74847,20.85641,53.0
2019-12-24 00:00:00+00:00,241.20332,21.837368,53.0
2019-12-25 00:00:00+00:00,289.3431,11.627359,3.0
2019-12-26 00:00:00+00:00,202.8294,14.033534,61.0
2019-12-27 00:00:00+00:00,311.84973,13.936769,63.0
2019-12-28 00:00:00+00:00,78.75927,7.8984876,3.0
2019-12-29 00:00:00+00:00,114.623535,7.4848332,3.0
2019-12-30 00:00:00+00:00,165.6102,8.002966,3.0
2019-12-31 00:00:00+00:00,158.38515,7.3183913,3.0
2020-01-01 00:00:00+00:00,133.8097,8.414733,51.0
2020-01-02 00:00:00+00:00,191.57994,11.251261,51.0
2020-01-03 00:00:00+00:00,239.63835,18.818254,51.0
2020-01-04 00:00:00+00:00,281.57513,10.534128,3.0
2020-01-05 00:00:00+00:00,205.94223,5.3225923,3.0
2020-01-06 00:00:00+00:00,187.79004,12.351279,51.0
2020-01-07 00:00:00+00:00,213.12614,11.696235,3.0
2020-01-08 00:00:00+00:00,213.70782,13.967752,51.0
2020-01-09 00:00:00+00:00,200.17224,21.897991,61.0
2020-01-10 00:00:00+00:00,275.23126,14.467476,53.0
2020-01-11 00:00:00+00:00,197.52151,10.6572485,3.0
2020-01-12 00:00:00+00:00,205.72243,16.262354,3.0
2020-01-13 00:00:00+00:00,193.70697,19.851717,51.0
2020-01-14 00:00:00+00:00,201.7017,30.408594,61.0
2020-01-15 00:00:00+00:00,203.12527,21.391264,61.0
